time/s	Ewe/V	<I>/mA	
9.999999747378752E-001	1.4993750E+000	1.283318474123540E+002
1.999999949475750E+000	1.4992224E+000	7.640839543914785E+001
2.999999924213625E+000	1.4989744E+000	5.899436425323483E+001
3.999999898951501E+000	1.4993559E+000	4.593847650369927E+001
4.999999873689376E+000	1.4991843E+000	4.143395769119252E+001
5.999999848427251E+000	1.4994513E+000	3.578509183959957E+001
6.999999823165126E+000	1.4991843E+000	3.138048209991453E+001
7.999999797903001E+000	1.4997183E+000	2.789146457748410E+001
8.999999772640876E+000	1.4999281E+000	2.508675957946777E+001
9.999999747378752E+000	1.5000426E+000	2.282270110435479E+001
1.099999972211663E+001	1.4994704E+000	2.092950127487177E+001
1.199999969685450E+001	1.4993750E+000	1.932715857353207E+001
1.299999967159238E+001	1.4995466E+000	1.798314044647213E+001
1.399999964633025E+001	1.4989935E+000	1.682942570838928E+001
1.499999962106813E+001	1.4991080E+000	1.582502841777801E+001
1.599999959580600E+001	1.4992415E+000	1.495005528945921E+001
1.699999957054388E+001	1.4991461E+000	1.417772274913787E+001
1.799999954528175E+001	1.4993750E+000	1.348166828994744E+001
1.899999952001963E+001	1.4991652E+000	1.287861123275755E+001
1.999999949475750E+001	1.4992415E+000	1.233833769245147E+001
2.099999946949538E+001	1.4992415E+000	1.184963804779052E+001
2.199999944423325E+001	1.4996992E+000	1.140832919139861E+001
2.299999941897113E+001	1.4996039E+000	1.100901921939848E+001
2.399999939370900E+001	1.4991461E+000	1.063407301197051E+001
2.499999936844688E+001	1.4992796E+000	1.030341085262296E+001
2.599999934318475E+001	1.4997565E+000	1.000163781661985E+001
2.699999931792263E+001	1.4986311E+000	9.719426247787467E+000
2.799999929266050E+001	1.4994704E+000	9.456644808387750E+000
2.899999926739838E+001	1.4994322E+000	9.214007452774041E+000
2.999999924213625E+001	1.4996802E+000	8.977742418479906E+000
3.099999921687413E+001	1.4993559E+000	8.767449613571159E+000
3.199999919161201E+001	1.4990889E+000	8.572658929252611E+000
3.299999916634988E+001	1.4996039E+000	8.384538012695288E+000
3.399999914108776E+001	1.4991843E+000	8.205872689628592E+000
3.499999911582563E+001	1.4997946E+000	8.036668551731111E+000
3.599999909056351E+001	1.4990317E+000	7.871442166614528E+000
3.699999906530138E+001	1.4993368E+000	7.718925588989265E+000
3.799999904003926E+001	1.4990889E+000	7.580540484905214E+000
3.899999901477713E+001	1.4995848E+000	7.443740640068057E+000
3.999999898951501E+001	1.4990889E+000	7.312816243457803E+000
4.099999896425288E+001	1.4992987E+000	7.189468058490746E+000
4.199999893899076E+001	1.4992605E+000	7.067360429668424E+000
4.299999891372863E+001	1.4990126E+000	6.951012724971775E+000
4.399999888846651E+001	1.4990126E+000	6.848113329982738E+000
