time/s	Ewe/V	<I>/mA	
9.999999747378752E-001	1.4996438E+000	3.019309527451132E+002
1.999999949475750E+000	1.4995294E+000	1.384857883834839E+002
2.999999924213625E+000	1.4995484E+000	9.134746863098121E+001
3.999999898951501E+000	1.4996247E+000	7.094605503845196E+001
4.999999873689376E+000	1.4994912E+000	5.974242015838623E+001
5.999999848427251E+000	1.4995484E+000	5.199881721115112E+001
6.999999823165126E+000	1.4995103E+000	4.506661736808439E+001
7.999999797903001E+000	1.4993958E+000	4.054568018875119E+001
8.999999772640876E+000	1.4995294E+000	3.642638135375967E+001
9.999999747378752E+000	1.4995484E+000	3.318696737976063E+001
1.099999972211663E+001	1.4996629E+000	3.076603740959160E+001
1.199999969685450E+001	1.4996438E+000	2.888940349578854E+001
1.299999967159238E+001	1.4995103E+000	2.740687429084778E+001
1.399999964633025E+001	1.4996629E+000	2.610188244132996E+001
1.499999962106813E+001	1.4995866E+000	2.493325637512206E+001
1.599999959580600E+001	1.4996247E+000	2.394298615379330E+001
1.699999957054388E+001	1.4996057E+000	2.302535760002132E+001
1.799999954528175E+001	1.4994340E+000	2.217724600486756E+001
1.899999952001963E+001	1.4995675E+000	2.139715462951654E+001
1.999999949475750E+001	1.4995294E+000	2.068947983093262E+001
2.099999946949538E+001	1.4996057E+000	2.002261704254150E+001
2.199999944423325E+001	1.4995103E+000	1.941764800567626E+001
2.299999941897113E+001	1.4996247E+000	1.886391024169922E+001
2.399999939370900E+001	1.4995294E+000	1.832829976921079E+001
2.499999936844688E+001	1.4996247E+000	1.782636229972837E+001
2.599999934318475E+001	1.4995675E+000	1.738274012298584E+001
2.699999931792263E+001	1.4994912E+000	1.696375070953368E+001
2.799999929266050E+001	1.4996819E+000	1.657381207199097E+001
2.899999926739838E+001	1.4995103E+000	1.619962748069759E+001
2.999999924213625E+001	1.4995484E+000	1.584790079154965E+001
3.099999921687413E+001	1.4996057E+000	1.550208677902221E+001
