time/s	Ewe/V	<I>/mA	
9.999999747378752E-001	1.4992908E+000	4.137209563539764E+002
1.999999949475750E+000	1.4994243E+000	1.980742144836427E+002
2.999999924213625E+000	1.4993099E+000	1.428406941925045E+002
3.999999898951501E+000	1.4991573E+000	1.175462626571655E+002
4.999999873689376E+000	1.4993671E+000	1.028370029327393E+002
5.999999848427251E+000	1.4991573E+000	9.324881172332744E+001
6.999999823165126E+000	1.4991382E+000	8.623911450500475E+001
7.999999797903001E+000	1.4991955E+000	8.104090630187989E+001
8.999999772640876E+000	1.4992336E+000	7.692495630340568E+001
9.999999747378752E+000	1.4992527E+000	7.342825593719454E+001
1.099999972211663E+001	1.4994243E+000	7.041964760437008E+001
1.199999969685450E+001	1.4992527E+000	6.779523482818603E+001
1.299999967159238E+001	1.4992145E+000	6.542657469940185E+001
1.399999964633025E+001	1.4992718E+000	6.325840926208491E+001
1.499999962106813E+001	1.4993099E+000	6.132639171447727E+001
1.599999959580600E+001	1.4992718E+000	5.936015227890016E+001
1.699999957054388E+001	1.4991764E+000	5.753317406997667E+001
1.799999954528175E+001	1.4994243E+000	5.582560701293946E+001
1.899999952001963E+001	1.4992908E+000	5.419964449539179E+001
1.999999949475750E+001	1.4993290E+000	5.268587347640982E+001
2.099999946949538E+001	1.4994434E+000	5.147216395339966E+001
2.199999944423325E+001	1.4992718E+000	5.035052373657220E+001
2.299999941897113E+001	1.4991955E+000	4.931700550384519E+001
2.399999939370900E+001	1.4994434E+000	4.789590522265149E+001
2.499999936844688E+001	1.4993480E+000	4.733583094787596E+001
2.599999934318475E+001	1.4993671E+000	4.653415756835932E+001
2.699999931792263E+001	1.4991955E+000	4.587264493865962E+001
2.799999929266050E+001	1.4993099E+000	4.529202730484002E+001
2.899999926739838E+001	1.4992908E+000	4.472589085693357E+001
2.999999924213625E+001	1.4993862E+000	4.421795655517578E+001
3.099999921687413E+001	1.4993290E+000	4.374551534576403E+001
3.199999919161201E+001	1.4991001E+000	4.323529752502441E+001
3.299999916634988E+001	1.4992336E+000	4.281992569046020E+001
3.399999914108776E+001	1.4991764E+000	4.251180511550899E+001
3.499999911582563E+001	1.4993099E+000	4.221325546112064E+001
3.599999909056351E+001	1.4994053E+000	4.187047518692015E+001
3.699999906530138E+001	1.4992908E+000	4.161669609985347E+001
3.799999904003926E+001	1.4991764E+000	4.135601537322987E+001
3.899999901477713E+001	1.4993862E+000	4.100332781295765E+001
3.999999898951501E+001	1.4992718E+000	4.080686304168694E+001
4.099999896425288E+001	1.4992718E+000	4.056724604187008E+001
4.199999893899076E+001	1.4992718E+000	4.032077062683103E+001
4.299999891372863E+001	1.4992718E+000	4.011459118576045E+001
4.399999888846651E+001	1.4993290E+000	3.997455837936400E+001
4.499999886320438E+001	1.4993671E+000	3.970520386505126E+001
4.599999883794226E+001	1.4992527E+000	3.957352134017941E+001
4.699999881268013E+001	1.4993290E+000	3.944480533905028E+001
4.799999878741801E+001	1.4993099E+000	3.926084821319580E+001
4.899999876215588E+001	1.4990429E+000	3.909943264389040E+001
4.999999873689376E+001	1.4991955E+000	3.898021386337274E+001
5.099999871163163E+001	1.4991955E+000	3.877872574920650E+001
5.199999868636951E+001	1.4992908E+000	3.871396697006219E+001
5.299999866110738E+001	1.4992908E+000	3.863637940292357E+001
5.399999863584526E+001	1.4993671E+000	3.855375695114134E+001
5.499999861058313E+001	1.4993290E+000	3.844610239791868E+001
5.599999858532101E+001	1.4992145E+000	3.834069314117426E+001
5.699999856005888E+001	1.4992908E+000	3.821304822769162E+001
5.799999853479676E+001	1.4993862E+000	3.809664201889035E+001
5.899999850953463E+001	1.4994625E+000	3.803668589401245E+001
5.999999848427251E+001	1.4992718E+000	3.792927225723264E+001
6.099999845901039E+001	1.4992718E+000	3.780717774734495E+001
6.199999843374826E+001	1.4993671E+000	3.773425250549317E+001
6.299999840848614E+001	1.4992718E+000	3.762974841461181E+001
6.399999838322401E+001	1.4993862E+000	3.748730109252928E+001
6.499999835796189E+001	1.4993480E+000	3.745768809509275E+001
6.599999833269976E+001	1.4993290E+000	3.741211209259029E+001
6.699999830743764E+001	1.4992145E+000	3.730651857452392E+001
6.799999828217551E+001	1.4993099E+000	3.720399795532228E+001
6.899999825691339E+001	1.4991955E+000	3.709648548126219E+001
6.999999823165126E+001	1.4993480E+000	3.692942874679562E+001
7.099999820638914E+001	1.4992527E+000	3.686259985122672E+001
7.199999818112701E+001	1.4992527E+000	3.679972579574576E+001
7.299999815586489E+001	1.4993480E+000	3.672903433990479E+001
7.399999813060276E+001	1.4993099E+000	3.665331627731324E+001
7.499999810534064E+001	1.4992336E+000	3.656565575790398E+001
7.599999808007851E+001	1.4994053E+000	3.640748583374022E+001
7.699999805481639E+001	1.4992718E+000	3.638045634460445E+001
7.799999802955426E+001	1.4992527E+000	3.632799432678223E+001
7.899999800429214E+001	1.4992908E+000	3.626541826019286E+001
7.999999797903001E+001	1.4992908E+000	3.615564580078126E+001
8.099999795376789E+001	1.4993862E+000	3.604588423919665E+001
8.199999792850576E+001	1.4992145E+000	3.589047585601807E+001
8.299999790324364E+001	1.4993480E+000	3.576520668029775E+001
8.399999787798151E+001	1.4992527E+000	3.573605046386712E+001
8.499999785271939E+001	1.4992908E+000	3.566859864501950E+001
8.599999782745726E+001	1.4991955E+000	3.558171080474853E+001
8.699999780219514E+001	1.4993290E+000	3.550023145294188E+001
