time/s	Ewe/V	<I>/mA	
9.999999747378752E-001	1.4993284E+000	4.501979037693567E+001
1.999999949475750E+000	1.4992521E+000	3.689220391235352E+001
2.999999924213625E+000	1.4993665E+000	2.776344073295581E+001
3.999999898951501E+000	1.4993474E+000	2.272364553108213E+001
4.999999873689376E+000	1.4993284E+000	1.931972560348504E+001
5.999999848427251E+000	1.4993856E+000	1.656840827503203E+001
6.999999823165126E+000	1.4994237E+000	1.445116506385803E+001
7.999999797903001E+000	1.4993093E+000	1.285353193283080E+001
8.999999772640876E+000	1.4993665E+000	1.159003860969543E+001
9.999999747378752E+000	1.4993093E+000	1.057569713649748E+001
1.099999972211663E+001	1.4993474E+000	9.763576203918461E+000
1.199999969685450E+001	1.4991567E+000	9.024377583885183E+000
1.299999967159238E+001	1.4993284E+000	8.438304609870897E+000
1.399999964633025E+001	1.4992330E+000	7.974739552783966E+000
1.499999962106813E+001	1.4993284E+000	7.574326044273376E+000
1.599999959580600E+001	1.4994047E+000	7.225501848220816E+000
1.699999957054388E+001	1.4992712E+000	6.924063399791720E+000
1.799999954528175E+001	1.4993856E+000	6.616271659278851E+000
1.899999952001963E+001	1.4992521E+000	6.376041816616059E+000
1.999999949475750E+001	1.4993093E+000	6.185311959648118E+000
2.099999946949538E+001	1.4992902E+000	6.003368946933740E+000
2.199999944423325E+001	1.4993474E+000	5.834672343063353E+000
2.299999941897113E+001	1.4993474E+000	5.683248839664458E+000
2.399999939370900E+001	1.4992330E+000	5.501667595291131E+000
2.499999936844688E+001	1.4993665E+000	5.367337713623046E+000
2.599999934318475E+001	1.4993093E+000	5.271744587802885E+000
2.699999931792263E+001	1.4994619E+000	5.172018035984038E+000
2.799999929266050E+001	1.4991949E+000	5.070415558624262E+000
2.899999926739838E+001	1.4991758E+000	4.979362618541714E+000
2.999999924213625E+001	1.4993284E+000	4.787086438634251E+000
3.099999921687413E+001	1.4992712E+000	4.737221163558957E+000
3.199999919161201E+001	1.4994047E+000	4.685399937057497E+000
3.299999916634988E+001	1.4992902E+000	4.627208698368072E+000
3.399999914108776E+001	1.4993856E+000	4.560766267204283E+000
3.499999911582563E+001	1.4993284E+000	4.499588793945307E+000
3.599999909056351E+001	1.4993284E+000	4.413091534519197E+000
3.699999906530138E+001	1.4993093E+000	4.329034428501124E+000
3.799999904003926E+001	1.4991949E+000	4.297425663280485E+000
3.899999901477713E+001	1.4990613E+000	4.264293187046051E+000
3.999999898951501E+001	1.4992139E+000	4.218633672332762E+000
4.099999896425288E+001	1.4993856E+000	4.173364589595796E+000
4.199999893899076E+001	1.4993474E+000	4.114961611747741E+000
4.299999891372863E+001	1.4992330E+000	4.034862451362606E+000
4.399999888846651E+001	1.4993284E+000	4.010795648765562E+000
4.499999886320438E+001	1.4993284E+000	3.995383631229402E+000
4.599999883794226E+001	1.4993284E+000	3.963968579912184E+000
4.699999881268013E+001	1.4993665E+000	3.928801005554199E+000
4.799999878741801E+001	1.4993284E+000	3.891219540071475E+000
4.899999876215588E+001	1.4993665E+000	3.814450326967233E+000
4.999999873689376E+001	1.4993474E+000	3.787814058876023E+000
5.099999871163163E+001	1.4992521E+000	3.785247106790541E+000
5.199999868636951E+001	1.4991376E+000	3.765258812189101E+000
5.299999866110738E+001	1.4992712E+000	3.737573646068572E+000
5.399999863584526E+001	1.4993665E+000	3.711959437227250E+000
5.499999861058313E+001	1.4992521E+000	3.645400335741044E+000
5.599999858532101E+001	1.4993856E+000	3.609517278003693E+000
5.699999856005888E+001	1.4992521E+000	3.614095974159238E+000
5.799999853479676E+001	1.4992521E+000	3.604887169837937E+000
