time/s	Ewe/V	<I>/mA	
9.999999747378752E-001	1.4995103E+000	4.120219591608584E+002
1.999999949475750E+000	1.4994340E+000	2.179950519927970E+002
2.999999924213625E+000	1.4995484E+000	1.564547679992675E+002
3.999999898951501E+000	1.4996057E+000	1.243104698196411E+002
4.999999873689376E+000	1.4994340E+000	1.000324175598144E+002
5.999999848427251E+000	1.4995675E+000	7.954458685913079E+001
6.999999823165126E+000	1.4994531E+000	6.386969800872799E+001
7.999999797903001E+000	1.4995675E+000	5.382746560668943E+001
8.999999772640876E+000	1.4994721E+000	4.660481245171700E+001
9.999999747378752E+000	1.4995294E+000	4.377336086883545E+001
1.099999972211663E+001	1.4995294E+000	4.075398665161131E+001
1.199999969685450E+001	1.4995866E+000	3.838356139526354E+001
1.299999967159238E+001	1.4997392E+000	3.630450087585447E+001
1.399999964633025E+001	1.4996247E+000	3.460599929656979E+001
1.499999962106813E+001	1.4994721E+000	3.310991541213991E+001
1.599999959580600E+001	1.4994721E+000	3.182428508186339E+001
1.699999957054388E+001	1.4995294E+000	3.062095919113153E+001
1.799999954528175E+001	1.4994149E+000	2.953913613891598E+001
1.899999952001963E+001	1.4993958E+000	2.858008147354121E+001
1.999999949475750E+001	1.4994721E+000	2.770645747413633E+001
2.099999946949538E+001	1.4995675E+000	2.686052600173946E+001
2.199999944423325E+001	1.4994912E+000	2.611927599105835E+001
2.299999941897113E+001	1.4996247E+000	2.540878635444642E+001
2.399999939370900E+001	1.4995675E+000	2.480312968063350E+001
2.499999936844688E+001	1.4995675E+000	2.419615167465210E+001
2.599999934318475E+001	1.4996057E+000	2.361999078979488E+001
2.699999931792263E+001	1.4995103E+000	2.317058323249813E+001
2.799999929266050E+001	1.4994340E+000	2.275988912048336E+001
2.899999926739838E+001	1.4995866E+000	2.235735646400451E+001
2.999999924213625E+001	1.4995103E+000	2.201116156158446E+001
3.099999921687413E+001	1.4995103E+000	2.176674275894165E+001
3.199999919161201E+001	1.4995484E+000	2.147478903503415E+001
3.299999916634988E+001	1.4995103E+000	2.122657245140073E+001
3.399999914108776E+001	1.4995866E+000	2.104201710853576E+001
3.499999911582563E+001	1.4995675E+000	2.087965944938659E+001
3.599999909056351E+001	1.4995484E+000	2.075180974807739E+001
3.699999906530138E+001	1.4994912E+000	2.063650966186520E+001
3.799999904003926E+001	1.4996247E+000	2.052547311096188E+001
3.899999901477713E+001	1.4996438E+000	2.048142116928096E+001
3.999999898951501E+001	1.4995103E+000	2.053359245185851E+001
4.099999896425288E+001	1.4995103E+000	2.052331125297545E+001
4.199999893899076E+001	1.4995484E+000	2.055802893638611E+001
4.299999891372863E+001	1.4996629E+000	2.063948134307856E+001
4.399999888846651E+001	1.4994721E+000	2.070490090599058E+001
4.499999886320438E+001	1.4994912E+000	2.081662563896179E+001
