time/s	Ewe/V	<I>/mA	
9.999999747378752E-001	1.4994524E+000	2.832115819670630E+002
1.999999949475750E+000	1.4992615E+000	1.574204555633545E+002
2.999999924213625E+000	1.4995477E+000	1.060887051483154E+002
3.999999898951501E+000	1.4996431E+000	7.838115185699439E+001
4.999999873689376E+000	1.4994905E+000	6.791859593658432E+001
5.999999848427251E+000	1.4994524E+000	5.998225208435042E+001
6.999999823165126E+000	1.4994333E+000	5.383366973571776E+001
7.999999797903001E+000	1.4993951E+000	4.724312004134617E+001
8.999999772640876E+000	1.4994714E+000	4.478649556732177E+001
9.999999747378752E+000	1.4994905E+000	4.150129364318846E+001
1.099999972211663E+001	1.4994714E+000	3.870321906890865E+001
1.199999969685450E+001	1.4995859E+000	3.626581665725701E+001
1.299999967159238E+001	1.4993951E+000	3.416451182556153E+001
1.399999964633025E+001	1.4996049E+000	3.233658742561329E+001
1.499999962106813E+001	1.4994142E+000	3.072667551155087E+001
1.599999959580600E+001	1.4996049E+000	2.932745095024109E+001
1.699999957054388E+001	1.4995668E+000	2.808856926422106E+001
1.799999954528175E+001	1.4997003E+000	2.697136085739135E+001
1.899999952001963E+001	1.4994714E+000	2.599862053489684E+001
1.999999949475750E+001	1.4996049E+000	2.513781507034301E+001
2.099999946949538E+001	1.4994333E+000	2.436247663421628E+001
2.199999944423325E+001	1.4996049E+000	2.367319253540037E+001
2.299999941897113E+001	1.4994524E+000	2.306853098526001E+001
2.399999939370900E+001	1.4994524E+000	2.249541427536010E+001
2.499999936844688E+001	1.4995859E+000	2.197347336196896E+001
2.599999934318475E+001	1.4996049E+000	2.150604509277338E+001
2.699999931792263E+001	1.4994905E+000	2.108205849151608E+001
2.799999929266050E+001	1.4996240E+000	2.068701535606384E+001
2.899999926739838E+001	1.4994714E+000	2.034836634407037E+001
2.999999924213625E+001	1.4997003E+000	2.002388210296630E+001
3.099999921687413E+001	1.4996431E+000	1.972329597778315E+001
3.199999919161201E+001	1.4996812E+000	1.945223020362855E+001
3.299999916634988E+001	1.4995286E+000	1.919935197410584E+001
3.399999914108776E+001	1.4995096E+000	1.895826318168641E+001
3.499999911582563E+001	1.4994524E+000	1.875620140228267E+001
3.599999909056351E+001	1.4995668E+000	1.857079068298339E+001
3.699999906530138E+001	1.4995668E+000	1.839186108703612E+001
3.799999904003926E+001	1.4995859E+000	1.822228840141295E+001
3.899999901477713E+001	1.4993379E+000	1.807668572273252E+001
3.999999898951501E+001	1.4996049E+000	1.794169687347409E+001
4.099999896425288E+001	1.4995477E+000	1.782796018943787E+001
4.199999893899076E+001	1.4995477E+000	1.773956101379395E+001
4.299999891372863E+001	1.4994714E+000	1.764937545433045E+001
4.399999888846651E+001	1.4995477E+000	1.757060637092589E+001
4.499999886320438E+001	1.4995668E+000	1.750733025817868E+001
4.599999883794226E+001	1.4995477E+000	1.745098936080927E+001
4.699999881268013E+001	1.4995668E+000	1.740929556045532E+001
4.799999878741801E+001	1.4996049E+000	1.738445994834899E+001
