time/s	Ewe/V	<I>/mA	
9.999999747378752E-001	1.4992330E+000	1.426230366047303E+002
1.999999949475750E+000	1.4992139E+000	7.638787929916379E+001
2.999999924213625E+000	1.4992712E+000	5.406521699218746E+001
3.999999898951501E+000	1.4994237E+000	4.408110717616262E+001
4.999999873689376E+000	1.4994428E+000	3.918718688201903E+001
5.999999848427251E+000	1.4991567E+000	3.569468971176150E+001
6.999999823165126E+000	1.4994047E+000	3.303506959457388E+001
7.999999797903001E+000	1.4993093E+000	3.085287803916924E+001
8.999999772640876E+000	1.4993856E+000	2.902483038673398E+001
9.999999747378752E+000	1.4993284E+000	2.747492884597773E+001
1.099999972211663E+001	1.4994047E+000	2.614257848014830E+001
1.199999969685450E+001	1.4993474E+000	2.495590965881348E+001
1.299999967159238E+001	1.4992902E+000	2.386289634323117E+001
1.399999964633025E+001	1.4993284E+000	2.282559991035458E+001
1.499999962106813E+001	1.4994619E+000	2.192822994995117E+001
1.599999959580600E+001	1.4993284E+000	2.111936179924011E+001
1.699999957054388E+001	1.4993093E+000	2.037157416000366E+001
1.799999954528175E+001	1.4994237E+000	1.972453064384462E+001
1.899999952001963E+001	1.4993856E+000	1.912214668426513E+001
1.999999949475750E+001	1.4993093E+000	1.854245818405150E+001
2.099999946949538E+001	1.4991949E+000	1.799363536033630E+001
2.199999944423325E+001	1.4992902E+000	1.749108507308960E+001
2.299999941897113E+001	1.4992139E+000	1.699552137985229E+001
2.399999939370900E+001	1.4991949E+000	1.656231711959838E+001
2.499999936844688E+001	1.4991567E+000	1.614305359439845E+001
2.599999934318475E+001	1.4992139E+000	1.574181654300690E+001
2.699999931792263E+001	1.4992521E+000	1.535406720886232E+001
2.799999929266050E+001	1.4993856E+000	1.498985118999479E+001
2.899999926739838E+001	1.4992521E+000	1.462347599754333E+001
2.999999924213625E+001	1.4992330E+000	1.430109107074738E+001
3.099999921687413E+001	1.4994047E+000	1.399388004226684E+001
3.199999919161201E+001	1.4993093E+000	1.368739914340972E+001
3.299999916634988E+001	1.4993665E+000	1.338990117855072E+001
3.399999914108776E+001	1.4993474E+000	1.310233003406525E+001
3.499999911582563E+001	1.4993856E+000	1.281969143447876E+001
3.599999909056351E+001	1.4992330E+000	1.256333835544586E+001
3.699999906530138E+001	1.4993093E+000	1.233581799430846E+001
3.799999904003926E+001	1.4991758E+000	1.209998235111236E+001
3.899999901477713E+001	1.4992712E+000	1.187112615566254E+001
3.999999898951501E+001	1.4993665E+000	1.165009712200164E+001
4.099999896425288E+001	1.4993474E+000	1.142902840881347E+001
4.199999893899076E+001	1.4992902E+000	1.120733524818421E+001
4.299999891372863E+001	1.4992902E+000	1.102218642539977E+001
4.399999888846651E+001	1.4992521E+000	1.084449228191374E+001
4.499999886320438E+001	1.4992902E+000	1.066155037288665E+001
4.599999883794226E+001	1.4992521E+000	1.048483088665008E+001
4.699999881268013E+001	1.4992712E+000	1.031785177116393E+001
4.799999878741801E+001	1.4992139E+000	1.013780619907376E+001
4.899999876215588E+001	1.4991758E+000	9.984676414871213E+000
4.999999873689376E+001	1.4993284E+000	9.844159183311458E+000
5.099999871163163E+001	1.4992330E+000	9.703007002639737E+000
5.199999868636951E+001	1.4993284E+000	9.563424387168851E+000
5.299999866110738E+001	1.4993665E+000	9.424599479675294E+000
5.399999863584526E+001	1.4992521E+000	9.269737622833219E+000
5.499999861058313E+001	1.4994428E+000	9.136355033874509E+000
5.599999858532101E+001	1.4993665E+000	9.026003589248660E+000
5.699999856005888E+001	1.4992521E+000	8.908873355293267E+000
5.799999853479676E+001	1.4992521E+000	8.791614639663692E+000
5.899999850953463E+001	1.4992902E+000	8.678430319786074E+000
5.999999848427251E+001	1.4992139E+000	8.554126878929125E+000
6.099999845901039E+001	1.4992330E+000	8.433101706504818E+000
6.199999843374826E+001	1.4993474E+000	8.345397815322869E+000
6.299999840848614E+001	1.4993665E+000	8.253689052772501E+000
6.399999838322401E+001	1.4993093E+000	8.159095810890197E+000
6.499999835796189E+001	1.4992902E+000	8.065389617156981E+000
6.599999833269976E+001	1.4993284E+000	7.967934354114519E+000
6.699999830743764E+001	1.4991376E+000	7.859703637027735E+000
6.799999828217551E+001	1.4992712E+000	7.780230794334415E+000
6.899999825691339E+001	1.4994428E+000	7.708843334579463E+000
6.999999823165126E+001	1.4991376E+000	7.629127171230309E+000
7.099999820638914E+001	1.4994237E+000	7.554579976940147E+000
7.199999818112701E+001	1.4993284E+000	7.478846434211732E+000
7.299999815586489E+001	1.4993856E+000	7.382431756591785E+000
7.399999813060276E+001	1.4991758E+000	7.308917757511125E+000
7.499999810534064E+001	1.4993474E+000	7.249152986621823E+000
7.599999808007851E+001	1.4995763E+000	7.184153415584561E+000
7.699999805481639E+001	1.4992902E+000	7.121025876903502E+000
7.799999802955426E+001	1.4992712E+000	7.061870520019532E+000
7.899999800429214E+001	1.4991949E+000	6.984806221294392E+000
7.999999797903001E+001	1.4994047E+000	6.913790921211245E+000
8.099999795376789E+001	1.4993856E+000	6.867151453304274E+000
8.199999792850576E+001	1.4992712E+000	6.813829128742213E+000
8.299999790324364E+001	1.4993665E+000	6.758969647216787E+000
8.399999787798151E+001	1.4993093E+000	6.704754508304589E+000
8.499999785271939E+001	1.4992521E+000	6.643071341896047E+000
8.599999782745726E+001	1.4992521E+000	6.569581057929991E+000
8.699999780219514E+001	1.4993284E+000	6.525766893863675E+000
8.799999777693301E+001	1.4991376E+000	6.482241073513030E+000
8.899999775167089E+001	1.4993284E+000	6.435174097251888E+000
8.999999772640876E+001	1.4993474E+000	6.388752833557128E+000
9.099999770114664E+001	1.4993093E+000	6.339295309257508E+000
9.199999767588452E+001	1.4993856E+000	6.273149140644065E+000
9.299999765062239E+001	1.4993093E+000	6.232539785861960E+000
9.399999762536027E+001	1.4992712E+000	6.201330377197252E+000
9.499999760009814E+001	1.4992521E+000	6.163047009277335E+000
9.599999757483602E+001	1.4994428E+000	6.122950098037718E+000
9.699999754957389E+001	1.4993093E+000	6.083723679924006E+000
9.799999752431177E+001	1.4992330E+000	6.022779365444180E+000
9.899999749904964E+001	1.4992521E+000	5.976466168785095E+000
9.999999747378752E+001	1.4992902E+000	5.954492627143857E+000
1.009999974485254E+002	1.4992521E+000	5.922218435192100E+000
1.019999974232633E+002	1.4992521E+000	5.889274907875063E+000
1.029999973980011E+002	1.4993093E+000	5.857850096702574E+000
1.039999973727390E+002	1.4993093E+000	5.811991682147980E+000
1.049999973474769E+002	1.4992902E+000	5.760535881328565E+000
1.059999973222148E+002	1.4993856E+000	5.738602244949334E+000
1.069999972969526E+002	1.4992521E+000	5.714881852817534E+000
1.079999972716905E+002	1.4994237E+000	5.685058985900881E+000
1.089999972464284E+002	1.4993856E+000	5.658558383083343E+000
1.099999972211663E+002	1.4992330E+000	5.625644330883020E+000
1.109999971959041E+002	1.4991758E+000	5.571694431877134E+000
1.119999971706420E+002	1.4995000E+000	5.547038670730586E+000
1.129999971453799E+002	1.4993474E+000	5.530488781356809E+000
1.139999971201178E+002	1.4995000E+000	5.504975926113119E+000
1.149999970948556E+002	1.4993856E+000	5.481031448268887E+000
1.159999970695935E+002	1.4993665E+000	5.454765830898282E+000
1.169999970443314E+002	1.4993284E+000	5.403353620433805E+000
1.179999970190693E+002	1.4992712E+000	5.375317287254319E+000
1.189999969938071E+002	1.4993474E+000	5.366524241542814E+000
1.199999969685450E+002	1.4994047E+000	5.348789720153807E+000
1.209999969432829E+002	1.4993856E+000	5.327091139602658E+000
1.219999969180208E+002	1.4992330E+000	5.309024954986555E+000
1.229999968927586E+002	1.4993284E+000	5.267434574604033E+000
1.239999968674965E+002	1.4992712E+000	5.229847972488400E+000
1.249999968422344E+002	1.4992521E+000	5.222421719932548E+000
1.259999968169723E+002	1.4991567E+000	5.211338129711145E+000
1.269999967917101E+002	1.4993093E+000	5.195340813159930E+000
1.279999967664480E+002	1.4993093E+000	5.178866974544519E+000
1.289999967411859E+002	1.4992902E+000	5.147493390464781E+000
1.299999967159238E+002	1.4992902E+000	5.100929549980165E+000
1.309999966906616E+002	1.4993284E+000	5.092955956840513E+000
1.319999966653995E+002	1.4992902E+000	5.087418457508086E+000
1.329999966401374E+002	1.4994428E+000	5.073842657852168E+000
1.339999966148753E+002	1.4992139E+000	5.060267891597746E+000
1.349999965896131E+002	1.4992712E+000	5.040904635429378E+000
1.359999965643510E+002	1.4994047E+000	4.990936275386810E+000
1.369999965390889E+002	1.4992521E+000	4.978936993217459E+000
1.379999965138268E+002	1.4993093E+000	4.980861808204637E+000
1.389999964885646E+002	1.4992139E+000	4.970959034919730E+000
1.399999964633025E+002	1.4991567E+000	4.958417528438559E+000
1.409999964380404E+002	1.4993665E+000	4.945445379161825E+000
1.419999964127783E+002	1.4992521E+000	4.899358788776397E+000
1.429999963875161E+002	1.4994810E+000	4.875599264240265E+000
1.439999963622540E+002	1.4993093E+000	4.883002796649929E+000
1.449999963369919E+002	1.4992330E+000	4.876091365909573E+000
1.459999963117298E+002	1.4993284E+000	4.864465763282773E+000
1.469999962864676E+002	1.4993284E+000	4.855488611412042E+000
1.479999962612055E+002	1.4992330E+000	4.780562995822130E+000
1.489999962359434E+002	1.4992521E+000	4.758544022274013E+000
1.499999962106813E+002	1.4993284E+000	4.766812505340567E+000
1.509999961854192E+002	1.4994237E+000	4.766920645523065E+000
1.519999961601570E+002	1.4994619E+000	4.758035967254642E+000
