time/s	Ewe/V	<I>/mA	
9.999999747378752E-001	1.4994237E+000	3.749862664925886E+002
1.999999949475750E+000	1.4994047E+000	2.096844942749023E+002
2.999999924213625E+000	1.4993093E+000	1.596804824249267E+002
3.999999898951501E+000	1.4995191E+000	1.363550725616454E+002
4.999999873689376E+000	1.4991758E+000	1.220525489242550E+002
5.999999848427251E+000	1.4992521E+000	1.122369118423462E+002
6.999999823165126E+000	1.4994047E+000	1.050411483764647E+002
7.999999797903001E+000	1.4993284E+000	9.980041536407469E+001
8.999999772640876E+000	1.4990423E+000	9.574150913848871E+001
9.999999747378752E+000	1.4995382E+000	9.230077589721668E+001
1.099999972211663E+001	1.4993856E+000	8.941009545288085E+001
1.199999969685450E+001	1.4995763E+000	8.697146548767091E+001
1.299999967159238E+001	1.4997480E+000	8.457021858062740E+001
1.399999964633025E+001	1.4992330E+000	8.225857272033682E+001
1.499999962106813E+001	1.4996526E+000	8.002283710479719E+001
1.599999959580600E+001	1.4991949E+000	7.775825791015609E+001
1.699999957054388E+001	1.4990995E+000	7.558904224853515E+001
1.799999954528175E+001	1.4992330E+000	7.356247589111331E+001
1.899999952001963E+001	1.4994619E+000	7.164239039306631E+001
1.999999949475750E+001	1.4991567E+000	6.981400554962147E+001
2.099999946949538E+001	1.4992330E+000	6.832712593078611E+001
2.199999944423325E+001	1.4991949E+000	6.688343169097891E+001
2.299999941897113E+001	1.4993093E+000	6.545936550292967E+001
2.399999939370900E+001	1.4995382E+000	6.413788107757546E+001
2.499999936844688E+001	1.4991376E+000	6.289005580062849E+001
2.599999934318475E+001	1.4993665E+000	6.160310548171992E+001
2.699999931792263E+001	1.4991376E+000	6.058103461532585E+001
2.799999929266050E+001	1.4993284E+000	5.959745495223996E+001
2.899999926739838E+001	1.4992712E+000	5.857271644515987E+001
2.999999924213625E+001	1.4994428E+000	5.759593952026367E+001
3.099999921687413E+001	1.4992139E+000	5.667740110397335E+001
3.199999919161201E+001	1.4991567E+000	5.568249516754150E+001
3.299999916634988E+001	1.4992521E+000	5.486391437683105E+001
3.399999914108776E+001	1.4991186E+000	5.413670443801874E+001
3.499999911582563E+001	1.4993284E+000	5.334579556655876E+001
3.599999909056351E+001	1.4994047E+000	5.256990178909291E+001
3.699999906530138E+001	1.4992902E+000	5.183144047012325E+001
3.799999904003926E+001	1.4992521E+000	5.104528796997070E+001
3.899999901477713E+001	1.4992902E+000	5.031867092742914E+001
3.999999898951501E+001	1.4994428E+000	4.973797838134760E+001
4.099999896425288E+001	1.4991376E+000	4.910494114456174E+001
4.199999893899076E+001	1.4995763E+000	4.802413050765790E+001
4.299999891372863E+001	1.4990804E+000	4.765370303573604E+001
4.399999888846651E+001	1.4993093E+000	4.703424436798096E+001
4.499999886320438E+001	1.4991567E+000	4.638813866577141E+001
4.599999883794226E+001	1.4995000E+000	4.590410915603638E+001
4.699999881268013E+001	1.4994237E+000	4.539791464233397E+001
4.799999878741801E+001	1.4992712E+000	4.485763437347407E+001
4.899999876215588E+001	1.4992902E+000	4.433528782577514E+001
4.999999873689376E+001	1.4992712E+000	4.382804368896484E+001
5.099999871163163E+001	1.4995000E+000	4.325429172668456E+001
5.199999868636951E+001	1.4989660E+000	4.283974391479489E+001
5.299999866110738E+001	1.4991567E+000	4.243542528991696E+001
5.399999863584526E+001	1.4991758E+000	4.197502140808105E+001
5.499999861058313E+001	1.4990613E+000	4.152342559738159E+001
5.599999858532101E+001	1.4992902E+000	4.109755620193482E+001
5.699999856005888E+001	1.4994047E+000	4.060102944564812E+001
5.799999853479676E+001	1.4994619E+000	4.020927774200439E+001
5.899999850953463E+001	1.4993474E+000	3.988178111190791E+001
5.999999848427251E+001	1.4990423E+000	3.949352912292477E+001
6.099999845901039E+001	1.4990232E+000	3.910507897949219E+001
6.199999843374826E+001	1.4991186E+000	3.873854153518670E+001
6.299999840848614E+001	1.4995191E+000	3.832630801010134E+001
6.399999838322401E+001	1.4991567E+000	3.794791491928095E+001
6.499999835796189E+001	1.4990804E+000	3.766546381759633E+001
6.599999833269976E+001	1.4993284E+000	3.733652402877806E+001
6.699999830743764E+001	1.4992902E+000	3.698965060882568E+001
6.799999828217551E+001	1.4990804E+000	3.666780964889517E+001
6.899999825691339E+001	1.4992521E+000	3.632727064514160E+001
6.999999823165126E+001	1.4992139E+000	3.595826108169547E+001
7.099999820638914E+001	1.4995954E+000	3.571204496078485E+001
7.199999818112701E+001	1.4994428E+000	3.543924052352895E+001
7.299999815586489E+001	1.4990613E+000	3.513629514465332E+001
7.399999813060276E+001	1.4994810E+000	3.484839114532474E+001
7.499999810534064E+001	1.4993284E+000	3.456278270874020E+001
7.599999808007851E+001	1.4991758E+000	3.421592344665527E+001
7.699999805481639E+001	1.4991376E+000	3.398317380828854E+001
7.799999802955426E+001	1.4994237E+000	3.376210693740842E+001
7.899999800429214E+001	1.4994237E+000	3.349754471359245E+001
7.999999797903001E+001	1.4990423E+000	3.323618380889889E+001
8.099999795376789E+001	1.4994619E+000	3.299162660675049E+001
8.199999792850576E+001	1.4992521E+000	3.268275396041867E+001
8.299999790324364E+001	1.4992712E+000	3.245327523651110E+001
8.399999787798151E+001	1.4990423E+000	3.227099764480579E+001
8.499999785271939E+001	1.4991758E+000	3.203879579238890E+001
8.599999782745726E+001	1.4996145E+000	3.180257421150207E+001
8.699999780219514E+001	1.4991758E+000	3.158113919334409E+001
8.799999777693301E+001	1.4992902E+000	3.131988558082577E+001
8.899999775167089E+001	1.4992712E+000	3.108052375221246E+001
8.999999772640876E+001	1.4990613E+000	3.092443708496091E+001
