time/s	Ewe/V	<I>/mA	
9.999999747378752E-001	1.4991758E+000	1.370483533035778E+002
1.999999949475750E+000	1.4993093E+000	7.188233285751335E+001
2.999999924213625E+000	1.4992521E+000	4.197713045927279E+001
3.999999898951501E+000	1.4990995E+000	3.416832413330076E+001
4.999999873689376E+000	1.4990995E+000	2.813246054763795E+001
5.999999848427251E+000	1.4992902E+000	2.430318446006775E+001
6.999999823165126E+000	1.4995573E+000	2.161744704933166E+001
7.999999797903001E+000	1.4992712E+000	1.962461253051757E+001
8.999999772640876E+000	1.4992330E+000	1.800464852752683E+001
9.999999747378752E+000	1.4991186E+000	1.667392957725522E+001
1.099999972211663E+001	1.4993093E+000	1.557731112899779E+001
1.199999969685450E+001	1.4992139E+000	1.460031248989105E+001
1.299999967159238E+001	1.4992139E+000	1.372916301879883E+001
1.399999964633025E+001	1.4994237E+000	1.300458273315428E+001
1.499999962106813E+001	1.4993284E+000	1.236890091171264E+001
1.599999959580600E+001	1.4996145E+000	1.181167693729401E+001
1.699999957054388E+001	1.4992902E+000	1.132175523166656E+001
1.799999954528175E+001	1.4992330E+000	1.088005315017699E+001
1.899999952001963E+001	1.4991758E+000	1.046963822231291E+001
1.999999949475750E+001	1.4993093E+000	1.013918591709137E+001
2.099999946949538E+001	1.4996145E+000	9.847037111282347E+000
2.199999944423325E+001	1.4993856E+000	9.572453774833662E+000
2.299999941897113E+001	1.4991949E+000	9.321835436820983E+000
2.399999939370900E+001	1.4991949E+000	9.093930069160464E+000
2.499999936844688E+001	1.4992330E+000	8.863927874374387E+000
2.599999934318475E+001	1.4993284E+000	8.675028796005249E+000
2.699999931792263E+001	1.4991758E+000	8.514468799972519E+000
2.799999929266050E+001	1.4993284E+000	8.354064651870715E+000
2.899999926739838E+001	1.4992712E+000	8.206232087516783E+000
2.999999924213625E+001	1.4991949E+000	8.061541470909120E+000
3.099999921687413E+001	1.4995763E+000	7.906572581958770E+000
3.199999919161201E+001	1.4994047E+000	7.773392957878116E+000
3.299999916634988E+001	1.4994428E+000	7.665412818431854E+000
3.399999914108776E+001	1.4993284E+000	7.557485459327694E+000
3.499999911582563E+001	1.4994047E+000	7.453832531070674E+000
3.599999909056351E+001	1.4992902E+000	7.350162286472312E+000
3.699999906530138E+001	1.4994047E+000	7.243644537353504E+000
3.799999904003926E+001	1.4991567E+000	7.139060634803755E+000
3.899999901477713E+001	1.4994810E+000	7.064749827861789E+000
3.999999898951501E+001	1.4993474E+000	6.988617256450652E+000
4.099999896425288E+001	1.4992330E+000	6.913806452941894E+000
4.199999893899076E+001	1.4992712E+000	6.841210674571983E+000
4.299999891372863E+001	1.4993474E+000	6.767701777362817E+000
4.399999888846651E+001	1.4993474E+000	6.684066813278196E+000
4.499999886320438E+001	1.4992330E+000	6.626312758636473E+000
4.599999883794226E+001	1.4992521E+000	6.576287678718565E+000
4.699999881268013E+001	1.4995573E+000	6.523877220439907E+000
4.799999878741801E+001	1.4990995E+000	6.471682106113430E+000
4.899999876215588E+001	1.4992521E+000	6.414025179862975E+000
4.999999873689376E+001	1.4994428E+000	6.348217776870726E+000
5.099999871163163E+001	1.4992139E+000	6.296237523460384E+000
5.199999868636951E+001	1.4993093E+000	6.254492617607113E+000
5.299999866110738E+001	1.4992139E+000	6.213906269454956E+000
5.399999863584526E+001	1.4991949E+000	6.171654721832274E+000
5.499999861058313E+001	1.4993474E+000	6.129939641380304E+000
5.599999858532101E+001	1.4994810E+000	6.084202482509596E+000
5.699999856005888E+001	1.4993284E+000	6.039716867732992E+000
5.799999853479676E+001	1.4992521E+000	6.011834046173092E+000
5.899999850953463E+001	1.4991186E+000	5.980914630413054E+000
5.999999848427251E+001	1.4994237E+000	5.947903754329673E+000
6.099999845901039E+001	1.4990804E+000	5.919562726593014E+000
6.199999843374826E+001	1.4993665E+000	5.886928123283383E+000
6.299999840848614E+001	1.4993093E+000	5.851991341400137E+000
6.399999838322401E+001	1.4995000E+000	5.825519461822509E+000
6.499999835796189E+001	1.4992902E+000	5.806726061344143E+000
6.599999833269976E+001	1.4990995E+000	5.785057492446899E+000
6.699999830743764E+001	1.4992521E+000	5.762869237232209E+000
6.799999828217551E+001	1.4992712E+000	5.744647584438319E+000
6.899999825691339E+001	1.4994237E+000	5.713792698860168E+000
6.999999823165126E+001	1.4992902E+000	5.691518882560722E+000
7.099999820638914E+001	1.4995191E+000	5.676411727809899E+000
7.199999818112701E+001	1.4992902E+000	5.657368123149872E+000
7.299999815586489E+001	1.4992712E+000	5.638672757339478E+000
7.399999813060276E+001	1.4997098E+000	5.622655700588226E+000
7.499999810534064E+001	1.4993856E+000	5.598683926391594E+000
7.599999808007851E+001	1.4993856E+000	5.579606241703019E+000
7.699999805481639E+001	1.4990041E+000	5.568322023582454E+000
7.799999802955426E+001	1.4993856E+000	5.562687290096285E+000
7.899999800429214E+001	1.4992330E+000	5.549313149929041E+000
7.999999797903001E+001	1.4992521E+000	5.536823464679699E+000
8.099999795376789E+001	1.4991376E+000	5.517753233432764E+000
8.199999792850576E+001	1.4993474E+000	5.500922280883785E+000
8.299999790324364E+001	1.4993856E+000	5.490445976257327E+000
8.399999787798151E+001	1.4992902E+000	5.482091772174826E+000
8.499999785271939E+001	1.4993856E+000	5.472903356170647E+000
8.599999782745726E+001	1.4992712E+000	5.460993192005155E+000
8.699999780219514E+001	1.4993474E+000	5.448658134746537E+000
8.799999777693301E+001	1.4993093E+000	5.432332582378379E+000
8.899999775167089E+001	1.4994619E+000	5.422153487968444E+000
8.999999772640876E+001	1.4992521E+000	5.415175261116019E+000
9.099999770114664E+001	1.4993474E+000	5.404606992435447E+000
9.199999767588452E+001	1.4994810E+000	5.396390797901155E+000
9.299999765062239E+001	1.4991758E+000	5.387061462402343E+000
9.399999762536027E+001	1.4993856E+000	5.371583384323117E+000
9.499999760009814E+001	1.4991758E+000	5.363120736694327E+000
9.599999757483602E+001	1.4991376E+000	5.360007787227628E+000
9.699999754957389E+001	1.4995382E+000	5.352790271472927E+000
9.799999752431177E+001	1.4994428E+000	5.343640179061893E+000
9.899999749904964E+001	1.4994237E+000	5.334062742710103E+000
9.999999747378752E+001	1.4990423E+000	5.320500055694566E+000
1.009999974485254E+002	1.4994237E+000	5.312179032325744E+000
1.019999974232633E+002	1.4995000E+000	5.307424458217618E+000
1.029999973980011E+002	1.4995382E+000	5.302048713397976E+000
1.039999973727390E+002	1.4992902E+000	5.294167334842683E+000
1.049999973474769E+002	1.4991949E+000	5.289001045417784E+000
1.059999973222148E+002	1.4993856E+000	5.277250206947322E+000
1.069999972969526E+002	1.4995191E+000	5.267554879093161E+000
1.079999972716905E+002	1.4994428E+000	5.264982210350037E+000
1.089999972464284E+002	1.4994810E+000	5.264655915164951E+000
1.099999972211663E+002	1.4991758E+000	5.258626423168181E+000
1.109999971959041E+002	1.4993284E+000	5.253937705612183E+000
1.119999971706420E+002	1.4991758E+000	5.245808445453648E+000
1.129999971453799E+002	1.4993474E+000	5.235831158065793E+000
1.139999971201178E+002	1.4994810E+000	5.238356280612933E+000
1.149999970948556E+002	1.4993474E+000	5.235990108394617E+000
1.159999970695935E+002	1.4991949E+000	5.230763821220400E+000
1.169999970443314E+002	1.4993284E+000	5.223662926387782E+000
1.179999970190693E+002	1.4993284E+000	5.217768128776548E+000
1.189999969938071E+002	1.4991186E+000	5.207061782741546E+000
1.199999969685450E+002	1.4994428E+000	5.205274739837634E+000
1.209999969432829E+002	1.4993856E+000	5.204453559017175E+000
1.219999969180208E+002	1.4997098E+000	5.203325355815885E+000
1.229999968927586E+002	1.4991949E+000	5.198023423957821E+000
1.239999968674965E+002	1.4994428E+000	5.198384795951842E+000
1.249999968422344E+002	1.4993856E+000	5.188139724636073E+000
1.259999968169723E+002	1.4992521E+000	5.181046883106227E+000
1.269999967917101E+002	1.4994047E+000	5.180233191394791E+000
1.279999967664480E+002	1.4992902E+000	5.180270859432213E+000
1.289999967411859E+002	1.4994810E+000	5.175928615093230E+000
1.299999967159238E+002	1.4992521E+000	5.172202406501768E+000
1.309999966906616E+002	1.4992902E+000	5.163795799064630E+000
1.319999966653995E+002	1.4992330E+000	5.157273408985134E+000
1.329999966401374E+002	1.4995000E+000	5.164143203735343E+000
1.339999966148753E+002	1.4994428E+000	5.159159701919553E+000
1.349999965896131E+002	1.4993856E+000	5.153615766334525E+000
1.359999965643510E+002	1.4993665E+000	5.151234001350403E+000
1.369999965390889E+002	1.4993284E+000	5.145435429286948E+000
1.379999965138268E+002	1.4993284E+000	5.139709947013855E+000
1.389999964885646E+002	1.4993665E+000	5.137521885299677E+000
1.399999964633025E+002	1.4993093E+000	5.137335655307766E+000
1.409999964380404E+002	1.4992902E+000	5.134964033985135E+000
1.419999964127783E+002	1.4993284E+000	5.133638864707947E+000
1.429999963875161E+002	1.4993284E+000	5.126906227016448E+000
1.439999963622540E+002	1.4989088E+000	5.119251203346252E+000
1.449999963369919E+002	1.4994237E+000	5.115495505523683E+000
1.459999963117298E+002	1.4995382E+000	5.115838130569450E+000
1.469999962864676E+002	1.4993284E+000	5.112898700428005E+000
1.479999962612055E+002	1.4992139E+000	5.109437351417540E+000
