time/s	Ewe/V	<I>/mA	
9.999999747378752E-001	1.4995477E+000	2.420072571156975E+002
1.999999949475750E+000	1.4996431E+000	9.269396091918941E+001
2.999999924213625E+000	1.4993379E+000	6.330791741485587E+001
3.999999898951501E+000	1.4994333E+000	4.652150315226928E+001
4.999999873689376E+000	1.4995477E+000	4.229644879379259E+001
5.999999848427251E+000	1.4994905E+000	3.676374038848877E+001
6.999999823165126E+000	1.4994905E+000	3.266842401847828E+001
7.999999797903001E+000	1.4995286E+000	2.956717752723688E+001
8.999999772640876E+000	1.4996049E+000	2.716760723838809E+001
9.999999747378752E+000	1.4995477E+000	2.527037698402398E+001
1.099999972211663E+001	1.4997385E+000	2.374669466590881E+001
1.199999969685450E+001	1.4995668E+000	2.247522789382930E+001
1.299999967159238E+001	1.4994905E+000	2.141487262458799E+001
1.399999964633025E+001	1.4994905E+000	2.052007836532593E+001
1.499999962106813E+001	1.4994142E+000	1.977145703163148E+001
1.599999959580600E+001	1.4994333E+000	1.912230839347839E+001
1.699999957054388E+001	1.4995859E+000	1.851592468109129E+001
1.799999954528175E+001	1.4994714E+000	1.798366151237488E+001
1.899999952001963E+001	1.4995286E+000	1.754123489532471E+001
1.999999949475750E+001	1.4994714E+000	1.712783239517212E+001
2.099999946949538E+001	1.4996431E+000	1.676093708648679E+001
2.199999944423325E+001	1.4994905E+000	1.644318421592709E+001
2.299999941897113E+001	1.4995668E+000	1.613098710327148E+001
2.399999939370900E+001	1.4995096E+000	1.583617358684540E+001
2.499999936844688E+001	1.4994905E+000	1.557688312606811E+001
2.599999934318475E+001	1.4995286E+000	1.534142181491848E+001
2.699999931792263E+001	1.4995859E+000	1.511945073184965E+001
2.799999929266050E+001	1.4994142E+000	1.491967398834228E+001
2.899999926739838E+001	1.4994333E+000	1.474182475166316E+001
2.999999924213625E+001	1.4996622E+000	1.454147983512878E+001
3.099999921687413E+001	1.4994524E+000	1.436869300346373E+001
3.199999919161201E+001	1.4995096E+000	1.421359844951627E+001
3.299999916634988E+001	1.4994142E+000	1.407100436439512E+001
3.399999914108776E+001	1.4994333E+000	1.392831321811676E+001
3.499999911582563E+001	1.4995096E+000	1.379360706310271E+001
3.599999909056351E+001	1.4995668E+000	1.365665893630978E+001
3.699999906530138E+001	1.4995286E+000	1.355134982452391E+001
3.799999904003926E+001	1.4995286E+000	1.344883079433440E+001
3.899999901477713E+001	1.4995286E+000	1.334068700027464E+001
3.999999898951501E+001	1.4995286E+000	1.324786115779875E+001
4.099999896425288E+001	1.4996240E+000	1.314736387176512E+001
4.199999893899076E+001	1.4995286E+000	1.302712053871155E+001
4.299999891372863E+001	1.4996240E+000	1.292430627746580E+001
4.399999888846651E+001	1.4995668E+000	1.284125313262939E+001
4.499999886320438E+001	1.4994714E+000	1.276034752292632E+001
4.599999883794226E+001	1.4995096E+000	1.268940765342711E+001
4.699999881268013E+001	1.4995286E+000	1.262109924888611E+001
4.799999878741801E+001	1.4995286E+000	1.253733615131378E+001
4.899999876215588E+001	1.4994714E+000	1.245745686492918E+001
4.999999873689376E+001	1.4996431E+000	1.239142515373230E+001
5.099999871163163E+001	1.4995859E+000	1.233147345981597E+001
5.199999868636951E+001	1.4995286E+000	1.227148527526855E+001
5.299999866110738E+001	1.4996049E+000	1.221695980873108E+001
5.399999863584526E+001	1.4997003E+000	1.215638173828124E+001
5.499999861058313E+001	1.4994714E+000	1.209080611400604E+001
5.599999858532101E+001	1.4995477E+000	1.203700636348724E+001
5.699999856005888E+001	1.4994905E+000	1.198569322662351E+001
5.799999853479676E+001	1.4993951E+000	1.193666324520112E+001
5.899999850953463E+001	1.4993951E+000	1.188928325424194E+001
5.999999848427251E+001	1.4995668E+000	1.184916191825866E+001
6.099999845901039E+001	1.4995477E+000	1.178933535461425E+001
6.199999843374826E+001	1.4994905E+000	1.174298468189239E+001
6.299999840848614E+001	1.4995096E+000	1.170441534786224E+001
6.399999838322401E+001	1.4995668E+000	1.166858271064758E+001
6.499999835796189E+001	1.4994714E+000	1.164030328464509E+001
6.599999833269976E+001	1.4997385E+000	1.160959177608487E+001
6.699999830743764E+001	1.4994714E+000	1.155756923522949E+001
6.799999828217551E+001	1.4995668E+000	1.151420607395171E+001
6.899999825691339E+001	1.4996049E+000	1.147646597499848E+001
6.999999823165126E+001	1.4996049E+000	1.144059561042786E+001
7.099999820638914E+001	1.4994524E+000	1.140612658615112E+001
7.199999818112701E+001	1.4994524E+000	1.137331086750031E+001
7.299999815586489E+001	1.4995286E+000	1.132892213001251E+001
7.399999813060276E+001	1.4993951E+000	1.128932034950253E+001
7.499999810534064E+001	1.4993570E+000	1.125890039501189E+001
7.599999808007851E+001	1.4995096E+000	1.122756758766174E+001
7.699999805481639E+001	1.4994524E+000	1.119782129383086E+001
7.799999802955426E+001	1.4995668E+000	1.116937286510466E+001
7.899999800429214E+001	1.4996240E+000	1.113248031711578E+001
7.999999797903001E+001	1.4996049E+000	1.108694815387724E+001
8.099999795376789E+001	1.4994524E+000	1.105535000915526E+001
8.199999792850576E+001	1.4995477E+000	1.102270430030822E+001
8.299999790324364E+001	1.4996240E+000	1.099333782901763E+001
8.399999787798151E+001	1.4995668E+000	1.096647461299896E+001
8.499999785271939E+001	1.4995096E+000	1.093661619739530E+001
8.599999782745726E+001	1.4996049E+000	1.089119688320159E+001
8.699999780219514E+001	1.4995477E+000	1.085837265014649E+001
8.799999777693301E+001	1.4994905E+000	1.082831180858612E+001
8.899999775167089E+001	1.4996049E+000	1.080033423347470E+001
8.999999772640876E+001	1.4996049E+000	1.077508128795623E+001
9.099999770114664E+001	1.4995286E+000	1.074849478225707E+001
9.199999767588452E+001	1.4994714E+000	1.070703285675049E+001
9.299999765062239E+001	1.4995286E+000	1.067549477348328E+001
9.399999762536027E+001	1.4996240E+000	1.065152585353849E+001
9.499999760009814E+001	1.4996240E+000	1.062966419734954E+001
9.599999757483602E+001	1.4995668E+000	1.060819688549040E+001
9.699999754957389E+001	1.4995859E+000	1.058686433582305E+001
9.799999752431177E+001	1.4995096E+000	1.055410395088195E+001
9.899999749904964E+001	1.4995286E+000	1.052037109775543E+001
9.999999747378752E+001	1.4994905E+000	1.049697319355010E+001
1.009999974485254E+002	1.4995286E+000	1.047380792675017E+001
1.019999974232633E+002	1.4994714E+000	1.045168715591427E+001
1.029999973980011E+002	1.4995859E+000	1.042893983440399E+001
1.039999973727390E+002	1.4994142E+000	1.040236880474089E+001
1.049999973474769E+002	1.4995096E+000	1.036867460098264E+001
1.059999973222148E+002	1.4994142E+000	1.034895223426819E+001
1.069999972969526E+002	1.4997194E+000	1.032731532440186E+001
1.079999972716905E+002	1.4995477E+000	1.030723308734892E+001
1.089999972464284E+002	1.4994142E+000	1.028859969501494E+001
1.099999972211663E+002	1.4995859E+000	1.026531504287720E+001
1.109999971959041E+002	1.4997003E+000	1.022969041347503E+001
1.119999971706420E+002	1.4994524E+000	1.020769430847167E+001
1.129999971453799E+002	1.4995477E+000	1.018786932029721E+001
1.139999971201178E+002	1.4993951E+000	1.016743555145263E+001
1.149999970948556E+002	1.4995668E+000	1.014924718017578E+001
1.159999970695935E+002	1.4995668E+000	1.013004103870392E+001
1.169999970443314E+002	1.4996049E+000	1.009808417339323E+001
1.179999970190693E+002	1.4993761E+000	1.007598325595855E+001
1.189999969938071E+002	1.4995286E+000	1.005807803268431E+001
1.199999969685450E+002	1.4996240E+000	1.003784660491943E+001
1.209999969432829E+002	1.4994714E+000	1.002134914455412E+001
1.219999969180208E+002	1.4995096E+000	1.000351590003967E+001
1.229999968927586E+002	1.4997003E+000	9.973858643913260E+000
1.239999968674965E+002	1.4995477E+000	9.948061792564388E+000
1.249999968422344E+002	1.4996049E+000	9.931443925666798E+000
1.259999968169723E+002	1.4996049E+000	9.914859574127192E+000
1.269999967917101E+002	1.4993188E+000	9.899973491668703E+000
1.279999967664480E+002	1.4995096E+000	9.885536311721793E+000
1.289999967411859E+002	1.4995477E+000	9.863086381530763E+000
1.299999967159238E+002	1.4995477E+000	9.834570000839229E+000
1.309999966906616E+002	1.4995859E+000	9.819720072746279E+000
1.319999966653995E+002	1.4995096E+000	9.805362900733940E+000
1.329999966401374E+002	1.4995286E+000	9.791504096412652E+000
1.339999966148753E+002	1.4995477E+000	9.780400026512126E+000
1.349999965896131E+002	1.4993951E+000	9.762967721748339E+000
1.359999965643510E+002	1.4994714E+000	9.733048745727530E+000
1.369999965390889E+002	1.4995096E+000	9.718273121643065E+000
1.379999965138268E+002	1.4995668E+000	9.703968105697630E+000
1.389999964885646E+002	1.4995096E+000	9.690785709762565E+000
1.399999964633025E+002	1.4995096E+000	9.677914239501945E+000
1.409999964380404E+002	1.4995286E+000	9.664533680725093E+000
1.419999964127783E+002	1.4996049E+000	9.636635513114925E+000
1.429999963875161E+002	1.4995096E+000	9.621540823936456E+000
1.439999963622540E+002	1.4995286E+000	9.611025110053987E+000
1.449999963369919E+002	1.4995096E+000	9.599557814025879E+000
1.459999963117298E+002	1.4996431E+000	9.586886199760428E+000
1.469999962864676E+002	1.4996049E+000	9.576748961448665E+000
1.479999962612055E+002	1.4995096E+000	9.554125173950183E+000
1.489999962359434E+002	1.4995286E+000	9.534903449821471E+000
1.499999962106813E+002	1.4996049E+000	9.526459659576414E+000
1.509999961854192E+002	1.4995286E+000	9.517462808799735E+000
1.519999961601570E+002	1.4994905E+000	9.506499873733503E+000
1.529999961348949E+002	1.4995477E+000	9.496547514152525E+000
1.539999961096328E+002	1.4994524E+000	9.479601875114440E+000
1.549999960843707E+002	1.4994714E+000	9.456901491928100E+000
