time/s	Ewe/V	<I>/mA	
9.999999747378752E-001	1.4994047E+000	8.708381901358507E+001
1.999999949475750E+000	1.4991949E+000	3.960840629678563E+001
2.999999924213625E+000	1.4992139E+000	3.131154703598020E+001
3.999999898951501E+000	1.4992902E+000	2.672037012443536E+001
4.999999873689376E+000	1.4994047E+000	2.376305064315790E+001
5.999999848427251E+000	1.4993665E+000	2.156616543540952E+001
6.999999823165126E+000	1.4993856E+000	1.981331794815063E+001
7.999999797903001E+000	1.4994428E+000	1.845210986213684E+001
8.999999772640876E+000	1.4992521E+000	1.735567108421324E+001
9.999999747378752E+000	1.4993474E+000	1.642987764434815E+001
1.099999972211663E+001	1.4992712E+000	1.564766307983398E+001
1.199999969685450E+001	1.4993665E+000	1.495359349918363E+001
1.299999967159238E+001	1.4992139E+000	1.428888950843810E+001
1.399999964633025E+001	1.4993284E+000	1.379651512699121E+001
1.499999962106813E+001	1.4991758E+000	1.338818082828521E+001
1.599999959580600E+001	1.4992712E+000	1.300019678001402E+001
1.699999957054388E+001	1.4993284E+000	1.264006339664459E+001
1.799999954528175E+001	1.4992902E+000	1.230437409477233E+001
1.899999952001963E+001	1.4994428E+000	1.193261058311462E+001
1.999999949475750E+001	1.4992712E+000	1.166515141601562E+001
2.099999946949538E+001	1.4994237E+000	1.145733860225675E+001
2.199999944423325E+001	1.4994237E+000	1.123839730339049E+001
2.299999941897113E+001	1.4991758E+000	1.101889506645202E+001
2.399999939370900E+001	1.4993284E+000	1.081336966705322E+001
2.499999936844688E+001	1.4994237E+000	1.056256643791198E+001
2.599999934318475E+001	1.4993284E+000	1.036757111339568E+001
2.699999931792263E+001	1.4993284E+000	1.023931434383391E+001
2.799999929266050E+001	1.4992139E+000	1.009981530399322E+001
2.899999926739838E+001	1.4993093E+000	9.952430871200548E+000
2.999999924213625E+001	1.4994047E+000	9.811866058731056E+000
3.099999921687413E+001	1.4994047E+000	9.637046240615831E+000
3.199999919161201E+001	1.4991376E+000	9.473099527740473E+000
3.299999916634988E+001	1.4991949E+000	9.373617136383057E+000
3.399999914108776E+001	1.4994047E+000	9.273723459434507E+000
3.499999911582563E+001	1.4993856E+000	9.162078111267078E+000
3.599999909056351E+001	1.4990995E+000	9.050779705429051E+000
3.699999906530138E+001	1.4991758E+000	8.925426501464843E+000
3.799999904003926E+001	1.4993284E+000	8.782786241340631E+000
3.899999901477713E+001	1.4993856E+000	8.698551303482049E+000
3.999999898951501E+001	1.4992521E+000	8.625852392387387E+000
4.099999896425288E+001	1.4992330E+000	8.540982951927191E+000
4.199999893899076E+001	1.4993665E+000	8.454967503166198E+000
