time/s	Ewe/V	<I>/mA	
9.999999747378752E-001	2.9989946E+000	4.342746502229329E+002
1.999999949475750E+000	2.9990900E+000	2.788160284545893E+002
2.999999924213625E+000	2.9990518E+000	2.252451950469970E+002
3.999999898951501E+000	2.9989946E+000	1.911372127563473E+002
4.999999873689376E+000	2.9990137E+000	1.674378240264891E+002
5.999999848427251E+000	2.9991472E+000	1.502553850799560E+002
6.999999823165126E+000	2.9989946E+000	1.372338675140381E+002
7.999999797903001E+000	2.9991281E+000	1.268185445770262E+002
8.999999772640876E+000	2.9991090E+000	1.184422322830198E+002
9.999999747378752E+000	2.9989374E+000	1.110025138778683E+002
1.099999972211663E+001	2.9990900E+000	1.047892773208617E+002
1.199999969685450E+001	2.9989946E+000	9.932443924560545E+001
1.299999967159238E+001	2.9991281E+000	9.480353049011205E+001
1.399999964633025E+001	2.9991853E+000	9.115362263031011E+001
1.499999962106813E+001	2.9991281E+000	8.757185253601074E+001
1.599999959580600E+001	2.9989374E+000	8.346462394561763E+001
1.699999957054388E+001	2.9990518E+000	7.969488458709714E+001
1.799999954528175E+001	2.9990518E+000	7.635964837341305E+001
1.899999952001963E+001	2.9990518E+000	7.328681060028077E+001
1.999999949475750E+001	2.9989374E+000	7.080805187683106E+001
2.099999946949538E+001	2.9990518E+000	6.832495367279034E+001
2.199999944423325E+001	2.9990327E+000	6.588914230804448E+001
2.299999941897113E+001	2.9989946E+000	6.365695438003513E+001
2.399999939370900E+001	2.9989755E+000	6.157694026260367E+001
2.499999936844688E+001	2.9989374E+000	5.962572680435176E+001
2.599999934318475E+001	2.9991472E+000	5.795767144317625E+001
2.699999931792263E+001	2.9990900E+000	5.645520331802368E+001
2.799999929266050E+001	2.9990518E+000	5.490184484558108E+001
2.899999926739838E+001	2.9990327E+000	5.343714433135983E+001
2.999999924213625E+001	2.9991090E+000	5.201796755676267E+001
3.099999921687413E+001	2.9991472E+000	5.073514585342406E+001
3.199999919161201E+001	2.9989183E+000	4.963729907379144E+001
3.299999916634988E+001	2.9990900E+000	4.802072912470167E+001
3.399999914108776E+001	2.9991090E+000	4.741348993148804E+001
3.499999911582563E+001	2.9990709E+000	4.642749849243160E+001
3.599999909056351E+001	2.9990518E+000	4.549340819625854E+001
3.699999906530138E+001	2.9991663E+000	4.458131304931635E+001
3.799999904003926E+001	2.9989946E+000	4.380955441741941E+001
3.899999901477713E+001	2.9991663E+000	4.307962350616452E+001
3.999999898951501E+001	2.9990900E+000	4.250570563735960E+001
4.099999896425288E+001	2.9989755E+000	4.181181049346918E+001
4.199999893899076E+001	2.9990518E+000	4.114500831985472E+001
4.299999891372863E+001	2.9991090E+000	4.046035476913448E+001
4.399999888846651E+001	2.9991090E+000	3.981534347076411E+001
4.499999886320438E+001	2.9992044E+000	3.929546802673337E+001
4.599999883794226E+001	2.9989374E+000	3.877646325454708E+001
4.699999881268013E+001	2.9990900E+000	3.822403186035149E+001
4.799999878741801E+001	2.9990900E+000	3.772032037124632E+001
4.899999876215588E+001	2.9990327E+000	3.725158226318359E+001
4.999999873689376E+001	2.9991663E+000	3.681132447204590E+001
5.099999871163163E+001	2.9990709E+000	3.643603946151728E+001
5.199999868636951E+001	2.9989755E+000	3.612099897460934E+001
5.299999866110738E+001	2.9989374E+000	3.576366571273797E+001
5.399999863584526E+001	2.9990900E+000	3.540280042724612E+001
