time/s	Ewe/V	<I>/mA	
9.999999747378752E-001	2.4993532E+000	9.644580302544346E+002
1.999999949475750E+000	2.4991434E+000	7.313360838012686E+002
2.999999924213625E+000	2.4992197E+000	5.681337857971191E+002
3.999999898951501E+000	2.4992387E+000	4.126866218444820E+002
4.999999873689376E+000	2.4991243E+000	3.388775640197753E+002
5.999999848427251E+000	2.4989908E+000	2.973962156188959E+002
6.999999823165126E+000	2.4993150E+000	2.691421396545411E+002
7.999999797903001E+000	2.4991815E+000	2.496131840942380E+002
8.999999772640876E+000	2.4992769E+000	2.353854365234375E+002
9.999999747378752E+000	2.4991815E+000	2.238761403686512E+002
1.099999972211663E+001	2.4992197E+000	2.158652916473384E+002
1.199999969685450E+001	2.4989908E+000	2.095283988250731E+002
1.299999967159238E+001	2.4992197E+000	2.041587819824218E+002
1.399999964633025E+001	2.4992006E+000	2.006329592163083E+002
1.499999962106813E+001	2.4992197E+000	1.973867972778319E+002
1.599999959580600E+001	2.4990861E+000	1.949945566223141E+002
1.699999957054388E+001	2.4990861E+000	1.928187622009273E+002
1.799999954528175E+001	2.4991243E+000	1.908317003845214E+002
1.899999952001963E+001	2.4990861E+000	1.897758900085446E+002
1.999999949475750E+001	2.4990480E+000	1.892409800231933E+002
2.099999946949538E+001	2.4990671E+000	1.877157156372068E+002
2.199999944423325E+001	2.4991815E+000	1.864337929687500E+002
2.299999941897113E+001	2.4991434E+000	1.853129484954829E+002
2.399999939370900E+001	2.4992197E+000	1.867200908691406E+002
2.499999936844688E+001	2.4991624E+000	1.855158985412597E+002
2.599999934318475E+001	2.4992006E+000	1.847134214050293E+002
2.699999931792263E+001	2.4992006E+000	1.831198733825683E+002
2.799999929266050E+001	2.4991434E+000	1.831493631835938E+002
2.899999926739838E+001	2.4990861E+000	1.830405545898436E+002
2.999999924213625E+001	2.4992769E+000	1.826262112731929E+002
3.099999921687413E+001	2.4990480E+000	1.814030314483641E+002
3.199999919161201E+001	2.4990861E+000	1.779698659912108E+002
3.299999916634988E+001	2.4992959E+000	1.774142895751953E+002
3.399999914108776E+001	2.4991815E+000	1.753146860473630E+002
3.499999911582563E+001	2.4990289E+000	1.749303409240722E+002
3.599999909056351E+001	2.4992006E+000	1.718438613647459E+002
3.699999906530138E+001	2.4991434E+000	1.690264277404785E+002
3.799999904003926E+001	2.4991815E+000	1.668700532623291E+002
3.899999901477713E+001	2.4992578E+000	1.649693626495359E+002
3.999999898951501E+001	2.4990861E+000	1.629051814544678E+002
4.099999896425288E+001	2.4992006E+000	1.608518115631100E+002
4.199999893899076E+001	2.4990480E+000	1.582327233978272E+002
4.299999891372863E+001	2.4991243E+000	1.563919835998535E+002
4.399999888846651E+001	2.4993341E+000	1.537299777770995E+002
4.499999886320438E+001	2.4991624E+000	1.511952421844480E+002
4.599999883794226E+001	2.4992578E+000	1.496217515319823E+002
4.699999881268013E+001	2.4991815E+000	1.487721888977048E+002
4.799999878741801E+001	2.4990861E+000	1.483852548736571E+002
4.899999876215588E+001	2.4992769E+000	1.467740724365235E+002
4.999999873689376E+001	2.4990671E+000	1.449687064239499E+002
5.099999871163163E+001	2.4993150E+000	1.434085899261472E+002
5.199999868636951E+001	2.4990098E+000	1.418582405334473E+002
5.299999866110738E+001	2.4991052E+000	1.398544830413816E+002
5.399999863584526E+001	2.4993532E+000	1.388329496765134E+002
5.499999861058313E+001	2.4992006E+000	1.371687163909912E+002
5.599999858532101E+001	2.4990289E+000	1.354531706512451E+002
5.699999856005888E+001	2.4989336E+000	1.341291923217773E+002
5.799999853479676E+001	2.4990671E+000	1.329388986175536E+002
5.899999850953463E+001	2.4991243E+000	1.310267535400385E+002
5.999999848427251E+001	2.4992578E+000	1.295406403900142E+002
6.099999845901039E+001	2.4990671E+000	1.278266791702267E+002
6.199999843374826E+001	2.4989908E+000	1.262842004119873E+002
6.299999840848614E+001	2.4990671E+000	1.250487079177856E+002
6.399999838322401E+001	2.4992006E+000	1.238609364700314E+002
6.499999835796189E+001	2.4991434E+000	1.220060617385864E+002
6.599999833269976E+001	2.4991434E+000	1.203651532974241E+002
6.699999830743764E+001	2.4990671E+000	1.186024535400391E+002
6.799999828217551E+001	2.4993722E+000	1.171621650436400E+002
6.899999825691339E+001	2.4993341E+000	1.159645931015014E+002
6.999999823165126E+001	2.4992197E+000	1.147097266311644E+002
7.099999820638914E+001	2.4992769E+000	1.131610166763305E+002
7.199999818112701E+001	2.4992959E+000	1.120656211914062E+002
7.299999815586489E+001	2.4990671E+000	1.106219413406371E+002
7.399999813060276E+001	2.4993341E+000	1.092003369445802E+002
7.499999810534064E+001	2.4991434E+000	1.079668270782471E+002
7.599999808007851E+001	2.4989908E+000	1.071830852645871E+002
7.699999805481639E+001	2.4990861E+000	1.059820885406493E+002
7.799999802955426E+001	2.4992197E+000	1.043759689086914E+002
7.899999800429214E+001	2.4990861E+000	1.028497003295898E+002
7.999999797903001E+001	2.4991434E+000	1.016153722717285E+002
8.099999795376789E+001	2.4992387E+000	1.004646062957764E+002
8.199999792850576E+001	2.4991052E+000	9.926675522155756E+001
8.299999790324364E+001	2.4991434E+000	9.805793294525120E+001
8.399999787798151E+001	2.4992578E+000	9.699154765624996E+001
8.499999785271939E+001	2.4990480E+000	9.600918106842028E+001
8.599999782745726E+001	2.4990671E+000	9.471218698730468E+001
8.699999780219514E+001	2.4991624E+000	9.349038533630369E+001
8.799999777693301E+001	2.4991815E+000	9.237283925323482E+001
8.899999775167089E+001	2.4992578E+000	9.124989905242921E+001
8.999999772640876E+001	2.4990671E+000	9.019259834442119E+001
9.099999770114664E+001	2.4991243E+000	8.908568000335686E+001
9.199999767588452E+001	2.4992578E+000	8.813628125915534E+001
9.299999765062239E+001	2.4991434E+000	8.699783112945556E+001
9.399999762536027E+001	2.4989336E+000	8.598571742095947E+001
9.499999760009814E+001	2.4992959E+000	8.507164530334467E+001
9.599999757483602E+001	2.4991052E+000	8.388237700958251E+001
9.699999754957389E+001	2.4992769E+000	8.287310039062498E+001
9.799999752431177E+001	2.4992197E+000	8.199454478759766E+001
9.899999749904964E+001	2.4991052E+000	8.116601555633545E+001
9.999999747378752E+001	2.4992959E+000	8.033190747070307E+001
1.009999974485254E+002	2.4991815E+000	7.943069151611326E+001
1.019999974232633E+002	2.4989717E+000	7.846243312072752E+001
1.029999973980011E+002	2.4992197E+000	7.765653509063714E+001
1.039999973727390E+002	2.4992387E+000	7.679807932891845E+001
1.049999973474769E+002	2.4990671E+000	7.592971133117669E+001
1.059999973222148E+002	2.4991624E+000	7.507276941528318E+001
1.069999972969526E+002	2.4991434E+000	7.425507563781730E+001
1.079999972716905E+002	2.4992959E+000	7.350722673187249E+001
1.089999972464284E+002	2.4991243E+000	7.285510846862792E+001
1.099999972211663E+002	2.4991815E+000	7.220245514984117E+001
1.109999971959041E+002	2.4992006E+000	7.146084351806644E+001
1.119999971706420E+002	2.4990861E+000	7.074576735992423E+001
1.129999971453799E+002	2.4990289E+000	6.999902415161131E+001
1.139999971201178E+002	2.4991815E+000	6.934268296203607E+001
1.149999970948556E+002	2.4990671E+000	6.867607787322999E+001
1.159999970695935E+002	2.4991624E+000	6.805486282196044E+001
1.169999970443314E+002	2.4991624E+000	6.746455440063471E+001
1.179999970190693E+002	2.4992006E+000	6.682140462799066E+001
1.189999969938071E+002	2.4992387E+000	6.616103956298832E+001
1.199999969685450E+002	2.4990289E+000	6.559204276123035E+001
1.209999969432829E+002	2.4990671E+000	6.499191531219458E+001
1.219999969180208E+002	2.4990480E+000	6.443865721435532E+001
1.229999968927586E+002	2.4991434E+000	6.395463682708737E+001
1.239999968674965E+002	2.4992006E+000	6.338197898254384E+001
1.249999968422344E+002	2.4991434E+000	6.284356981353761E+001
1.259999968169723E+002	2.4991815E+000	6.229588142623879E+001
1.269999967917101E+002	2.4991815E+000	6.186469872436510E+001
1.279999967664480E+002	2.4991624E+000	6.146425930480956E+001
1.289999967411859E+002	2.4991624E+000	6.091472491836544E+001
1.299999967159238E+002	2.4990861E+000	6.036846448135378E+001
1.309999966906616E+002	2.4990861E+000	5.994102788009644E+001
1.319999966653995E+002	2.4991243E+000	5.952904181365960E+001
1.329999966401374E+002	2.4990861E+000	5.901306238327015E+001
1.339999966148753E+002	2.4991815E+000	5.858045489807114E+001
1.349999965896131E+002	2.4991624E+000	5.821704614791861E+001
1.359999965643510E+002	2.4992197E+000	5.780933941116336E+001
1.369999965390889E+002	2.4990480E+000	5.737676623306274E+001
1.379999965138268E+002	2.4991434E+000	5.703971098098755E+001
1.389999964885646E+002	2.4989526E+000	5.667687127380373E+001
1.399999964633025E+002	2.4990098E+000	5.633641154785141E+001
1.409999964380404E+002	2.4991624E+000	5.591591106491069E+001
1.419999964127783E+002	2.4990861E+000	5.551472927780151E+001
1.429999963875161E+002	2.4992578E+000	5.511508065948465E+001
1.439999963622540E+002	2.4992006E+000	5.478115509338377E+001
1.449999963369919E+002	2.4990671E+000	5.442906497802733E+001
1.459999963117298E+002	2.4992006E+000	5.408305615768427E+001
1.469999962864676E+002	2.4992197E+000	5.368397651824944E+001
1.479999962612055E+002	2.4992197E+000	5.325630247573849E+001
1.489999962359434E+002	2.4990671E+000	5.292920342254635E+001
1.499999962106813E+002	2.4990671E+000	5.259330470809937E+001
1.509999961854192E+002	2.4990861E+000	5.226416841506955E+001
1.519999961601570E+002	2.4990480E+000	5.189039117736809E+001
1.529999961348949E+002	2.4991624E+000	5.154415024337766E+001
1.539999961096328E+002	2.4991243E+000	5.124174471893309E+001
1.549999960843707E+002	2.4992006E+000	5.094857434997556E+001
1.559999960591085E+002	2.4991243E+000	5.064289359664917E+001
1.569999960338464E+002	2.4989145E+000	5.033279831619259E+001
1.579999960085843E+002	2.4990861E+000	5.000836918869018E+001
1.589999959833222E+002	2.4990480E+000	4.968008095855708E+001
1.599999959580600E+002	2.4991815E+000	4.939507286148071E+001
1.609999959327979E+002	2.4992387E+000	4.917483259353628E+001
1.619999959075358E+002	2.4990671E+000	4.892482302169799E+001
1.629999958822737E+002	2.4992006E+000	4.864089282226558E+001
1.639999958570115E+002	2.4991434E+000	4.808295519118019E+001
1.649999958317494E+002	2.4991052E+000	4.789979069671631E+001
1.659999958064873E+002	2.4991434E+000	4.764090435256952E+001
1.669999957812252E+002	2.4992769E+000	4.740106988983152E+001
1.679999957559630E+002	2.4990289E+000	4.713651571578981E+001
1.689999957307009E+002	2.4992197E+000	4.685160366821287E+001
1.699999957054388E+002	2.4990861E+000	4.658441225204461E+001
1.709999956801767E+002	2.4991624E+000	4.631853364410392E+001
1.719999956549145E+002	2.4991815E+000	4.608078361206054E+001
1.729999956296524E+002	2.4991815E+000	4.581614754104612E+001
1.739999956043903E+002	2.4991434E+000	4.559360462265013E+001
1.749999955791282E+002	2.4992387E+000	4.537247840652466E+001
1.759999955538660E+002	2.4991243E+000	4.518581832885735E+001
1.769999955286039E+002	2.4990671E+000	4.498461810760500E+001
1.779999955033418E+002	2.4991624E+000	4.474611933593746E+001
1.789999954780797E+002	2.4992578E+000	4.442181303863526E+001
1.799999954528175E+002	2.4992387E+000	4.424819678344716E+001
1.809999954275554E+002	2.4990289E+000	4.401958170394892E+001
1.819999954022933E+002	2.4992006E+000	4.380393221282959E+001
1.829999953770312E+002	2.4992578E+000	4.362846806488034E+001
1.839999953517690E+002	2.4989145E+000	4.340745105819701E+001
1.849999953265069E+002	2.4991052E+000	4.313676541137693E+001
1.859999953012448E+002	2.4991243E+000	4.289900234527585E+001
1.869999952759827E+002	2.4992387E+000	4.274749127502434E+001
1.879999952507205E+002	2.4992006E+000	4.254894319686883E+001
1.889999952254584E+002	2.4991052E+000	4.235425079803463E+001
1.899999952001963E+002	2.4992387E+000	4.214576216506953E+001
1.909999951749342E+002	2.4991052E+000	4.190257921524039E+001
1.919999951496720E+002	2.4994676E+000	4.177149578323365E+001
1.929999951244099E+002	2.4992959E+000	4.163541393737793E+001
1.939999950991478E+002	2.4991243E+000	4.139612557907104E+001
1.949999950738857E+002	2.4992197E+000	4.117304647140500E+001
1.959999950486235E+002	2.4992578E+000	4.098155886001587E+001
