time/s	Ewe/V	<I>/mA	
9.999999747378752E-001	1.4990870E+000	9.366246230240768E+001
1.999999949475750E+000	1.4992968E+000	5.736838593139646E+001
2.999999924213625E+000	1.4992777E+000	4.618653089019193E+001
3.999999898951501E+000	1.4991442E+000	4.308737042083737E+001
4.999999873689376E+000	1.4992586E+000	4.029080261611932E+001
5.999999848427251E+000	1.4991251E+000	3.839064906997669E+001
6.999999823165126E+000	1.4992777E+000	3.697302938232423E+001
7.999999797903001E+000	1.4992396E+000	3.588180410003656E+001
8.999999772640876E+000	1.4992396E+000	3.500077008361814E+001
9.999999747378752E+000	1.4991823E+000	3.430955623016348E+001
1.099999972211663E+001	1.4991823E+000	3.371296614532469E+001
1.199999969685450E+001	1.4992586E+000	3.316588963775634E+001
1.299999967159238E+001	1.4991060E+000	3.271489851837146E+001
1.399999964633025E+001	1.4991823E+000	3.231700156021117E+001
1.499999962106813E+001	1.4993349E+000	3.196494425544739E+001
1.599999959580600E+001	1.4990870E+000	3.167217334899897E+001
1.699999957054388E+001	1.4992396E+000	3.141875608100884E+001
1.799999954528175E+001	1.4992205E+000	3.113248824272156E+001
1.899999952001963E+001	1.4993159E+000	3.089157731285093E+001
1.999999949475750E+001	1.4991060E+000	3.067748608474730E+001
2.099999946949538E+001	1.4991633E+000	3.047490490608215E+001
2.199999944423325E+001	1.4992205E+000	3.030276700897215E+001
2.299999941897113E+001	1.4992205E+000	3.016267908248898E+001
2.399999939370900E+001	1.4992396E+000	2.998209697685240E+001
2.499999936844688E+001	1.4992205E+000	2.982719636993406E+001
2.599999934318475E+001	1.4993731E+000	2.968693340911865E+001
2.699999931792263E+001	1.4992014E+000	2.954830389060973E+001
2.799999929266050E+001	1.4992014E+000	2.943110494651793E+001
2.899999926739838E+001	1.4992586E+000	2.934102261772155E+001
2.999999924213625E+001	1.4993731E+000	2.922304594497678E+001
3.099999921687413E+001	1.4990679E+000	2.909415289077754E+001
3.199999919161201E+001	1.4992586E+000	2.898159833450316E+001
3.299999916634988E+001	1.4992777E+000	2.887400525245664E+001
3.399999914108776E+001	1.4992205E+000	2.876719303054809E+001
3.499999911582563E+001	1.4991823E+000	2.870549227027891E+001
3.599999909056351E+001	1.4991633E+000	2.862159769058223E+001
3.699999906530138E+001	1.4992205E+000	2.850262599220275E+001
3.799999904003926E+001	1.4991442E+000	2.841088712196347E+001
3.899999901477713E+001	1.4992968E+000	2.832236586990354E+001
3.999999898951501E+001	1.4992205E+000	2.823340110855099E+001
4.099999896425288E+001	1.4993159E+000	2.816615995903015E+001
4.199999893899076E+001	1.4991060E+000	2.811807545204164E+001
4.299999891372863E+001	1.4991633E+000	2.802424442787169E+001
4.399999888846651E+001	1.4992968E+000	2.794731246490477E+001
4.499999886320438E+001	1.4993349E+000	2.787437925224305E+001
4.599999883794226E+001	1.4992205E+000	2.779573107719420E+001
4.699999881268013E+001	1.4992396E+000	2.773269231567383E+001
4.799999878741801E+001	1.4991442E+000	2.769344073371883E+001
4.899999876215588E+001	1.4991251E+000	2.760506576881409E+001
4.999999873689376E+001	1.4992014E+000	2.753144282913208E+001
5.099999871163163E+001	1.4990870E+000	2.746302376899718E+001
5.199999868636951E+001	1.4993540E+000	2.739532335205075E+001
5.299999866110738E+001	1.4992777E+000	2.733566459236145E+001
5.399999863584526E+001	1.4992396E+000	2.730608314895630E+001
5.499999861058313E+001	1.4990870E+000	2.724190617561328E+001
5.599999858532101E+001	1.4993540E+000	2.716073100318903E+001
5.699999856005888E+001	1.4992586E+000	2.709891978874202E+001
5.799999853479676E+001	1.4991823E+000	2.703400403366089E+001
5.899999850953463E+001	1.4990870E+000	2.696558597412107E+001
5.999999848427251E+001	1.4992968E+000	2.692614793128965E+001
6.099999845901039E+001	1.4991633E+000	2.687512416191100E+001
6.199999843374826E+001	1.4992205E+000	2.679965719337463E+001
6.299999840848614E+001	1.4991633E+000	2.675211143264771E+001
6.399999838322401E+001	1.4991060E+000	2.669169360504145E+001
6.499999835796189E+001	1.4993731E+000	2.662861592903135E+001
6.599999833269976E+001	1.4991633E+000	2.659253884010315E+001
6.699999830743764E+001	1.4992777E+000	2.656441435165391E+001
6.799999828217551E+001	1.4992205E+000	2.648353890838621E+001
6.899999825691339E+001	1.4991823E+000	2.642830884056090E+001
6.999999823165126E+001	1.4992777E+000	2.637503167839049E+001
7.099999820638914E+001	1.4991633E+000	2.631700394859308E+001
7.199999818112701E+001	1.4992014E+000	2.626728474006654E+001
7.299999815586489E+001	1.4993731E+000	2.623947675819397E+001
7.399999813060276E+001	1.4991442E+000	2.617056403388978E+001
7.499999810534064E+001	1.4991823E+000	2.611382853546142E+001
7.599999808007851E+001	1.4991633E+000	2.605895247497557E+001
7.699999805481639E+001	1.4992014E+000	2.600225638198852E+001
7.799999802955426E+001	1.4993159E+000	2.595838406219480E+001
7.899999800429214E+001	1.4992396E+000	2.594537236022944E+001
7.999999797903001E+001	1.4992777E+000	2.589765044288629E+001
8.099999795376789E+001	1.4991823E+000	2.583912278938293E+001
8.199999792850576E+001	1.4991823E+000	2.578830516166687E+001
8.299999790324364E+001	1.4991251E+000	2.573886414909362E+001
8.399999787798151E+001	1.4992205E+000	2.568367941474914E+001
8.499999785271939E+001	1.4991823E+000	2.565576925659180E+001
8.599999782745726E+001	1.4992014E+000	2.561410326690674E+001
8.699999780219514E+001	1.4992205E+000	2.554002751502991E+001
8.799999777693301E+001	1.4991823E+000	2.548933604469299E+001
8.899999775167089E+001	1.4992396E+000	2.544142137870789E+001
8.999999772640876E+001	1.4992777E+000	2.538847926597595E+001
9.099999770114664E+001	1.4991633E+000	2.535552822799681E+001
9.199999767588452E+001	1.4991633E+000	2.533482814788812E+001
9.299999765062239E+001	1.4992014E+000	2.526582760276793E+001
9.399999762536027E+001	1.4991823E+000	2.521871042137144E+001
9.499999760009814E+001	1.4991633E+000	2.517710569305416E+001
9.599999757483602E+001	1.4992777E+000	2.513017428169249E+001
9.699999754957389E+001	1.4992396E+000	2.509044422988890E+001
9.799999752431177E+001	1.4993159E+000	2.507579740715028E+001
9.899999749904964E+001	1.4991442E+000	2.501359021873472E+001
9.999999747378752E+001	1.4991823E+000	2.496112187805176E+001
1.009999974485254E+002	1.4992205E+000	2.491497099876398E+001
1.019999974232633E+002	1.4993922E+000	2.486951589622498E+001
1.029999973980011E+002	1.4992777E+000	2.483122302093500E+001
1.039999973727390E+002	1.4992396E+000	2.482254460258480E+001
1.049999973474769E+002	1.4992205E+000	2.477417580070494E+001
1.059999973222148E+002	1.4993159E+000	2.471409812583923E+001
1.069999972969526E+002	1.4993731E+000	2.466924168548582E+001
1.079999972716905E+002	1.4992777E+000	2.462482585258482E+001
1.089999972464284E+002	1.4992586E+000	2.457905823554989E+001
1.099999972211663E+002	1.4991633E+000	2.455476523056029E+001
1.109999971959041E+002	1.4992777E+000	2.452380589447020E+001
1.119999971706420E+002	1.4992014E+000	2.446525178871154E+001
1.129999971453799E+002	1.4991060E+000	2.442762825927730E+001
1.139999971201178E+002	1.4991823E+000	2.438393055648802E+001
1.149999970948556E+002	1.4991060E+000	2.433570531616209E+001
1.159999970695935E+002	1.4991633E+000	2.430335832672117E+001
1.169999970443314E+002	1.4991251E+000	2.428519474029540E+001
1.179999970190693E+002	1.4991251E+000	2.421910026206967E+001
1.189999969938071E+002	1.4992968E+000	2.417379646034237E+001
1.199999969685450E+002	1.4990870E+000	2.413465079269409E+001
1.209999969432829E+002	1.4991823E+000	2.408810048637390E+001
1.219999969180208E+002	1.4993159E+000	2.405107166824337E+001
1.229999968927586E+002	1.4991633E+000	2.403979538612364E+001
1.239999968674965E+002	1.4992586E+000	2.398365462417598E+001
1.249999968422344E+002	1.4991251E+000	2.394140588264466E+001
1.259999968169723E+002	1.4992014E+000	2.390354356498717E+001
1.269999967917101E+002	1.4991823E+000	2.386150529632569E+001
