time/s	Ewe/V	<I>/mA	
9.999999747378752E-001	1.4994237E+000	1.751623330242228E+002
1.999999949475750E+000	1.4992902E+000	9.799033899536130E+001
2.999999924213625E+000	1.4991949E+000	6.910251892776478E+001
3.999999898951501E+000	1.4993856E+000	5.520631537933343E+001
4.999999873689376E+000	1.4992330E+000	4.567031109548076E+001
5.999999848427251E+000	1.4992712E+000	4.155490869140625E+001
6.999999823165126E+000	1.4992330E+000	3.759666299896242E+001
7.999999797903001E+000	1.4992902E+000	3.449072588958740E+001
8.999999772640876E+000	1.4992521E+000	3.196594192276001E+001
9.999999747378752E+000	1.4993665E+000	2.984106338272090E+001
1.099999972211663E+001	1.4992139E+000	2.801486002082824E+001
1.199999969685450E+001	1.4993093E+000	2.641295995826721E+001
1.299999967159238E+001	1.4992139E+000	2.499503209266658E+001
1.399999964633025E+001	1.4993284E+000	2.373302382049559E+001
1.499999962106813E+001	1.4992139E+000	2.259163249168395E+001
1.599999959580600E+001	1.4993284E+000	2.154511702728269E+001
1.699999957054388E+001	1.4992712E+000	2.059955337905882E+001
1.799999954528175E+001	1.4991376E+000	1.976472729415889E+001
1.899999952001963E+001	1.4992521E+000	1.900551426544189E+001
1.999999949475750E+001	1.4992139E+000	1.831468123970029E+001
2.099999946949538E+001	1.4992902E+000	1.769246462745666E+001
2.199999944423325E+001	1.4994047E+000	1.710531786155701E+001
2.299999941897113E+001	1.4993474E+000	1.656934932098389E+001
2.399999939370900E+001	1.4991376E+000	1.609886362667083E+001
2.499999936844688E+001	1.4993665E+000	1.565130820751189E+001
2.599999934318475E+001	1.4992712E+000	1.522353123703002E+001
2.699999931792263E+001	1.4991758E+000	1.483113065147393E+001
2.799999929266050E+001	1.4992330E+000	1.446318182449338E+001
2.899999926739838E+001	1.4992139E+000	1.409923140354152E+001
2.999999924213625E+001	1.4993474E+000	1.377535800991058E+001
3.099999921687413E+001	1.4992902E+000	1.345248778476714E+001
3.199999919161201E+001	1.4990995E+000	1.313049083099364E+001
3.299999916634988E+001	1.4994237E+000	1.281851707668301E+001
3.399999914108776E+001	1.4992521E+000	1.251794747734067E+001
3.499999911582563E+001	1.4991758E+000	1.221075786933898E+001
3.599999909056351E+001	1.4993474E+000	1.193774281883239E+001
3.699999906530138E+001	1.4993665E+000	1.167445529174805E+001
3.799999904003926E+001	1.4991758E+000	1.141122278747557E+001
3.899999901477713E+001	1.4991186E+000	1.115757941989899E+001
3.999999898951501E+001	1.4993284E+000	1.091712174873352E+001
4.099999896425288E+001	1.4993474E+000	1.067620778408048E+001
4.199999893899076E+001	1.4993284E+000	1.046252843990325E+001
4.299999891372863E+001	1.4991376E+000	1.027051061534882E+001
4.399999888846651E+001	1.4991949E+000	1.007987617530821E+001
4.499999886320438E+001	1.4992521E+000	9.897701488494860E+000
4.599999883794226E+001	1.4992521E+000	9.729577341461152E+000
4.699999881268013E+001	1.4992330E+000	9.561545991897589E+000
4.799999878741801E+001	1.4992902E+000	9.403616226577725E+000
4.899999876215588E+001	1.4992712E+000	9.271422140502921E+000
4.999999873689376E+001	1.4991186E+000	9.137976654052734E+000
5.099999871163163E+001	1.4991949E+000	9.006493586730956E+000
5.199999868636951E+001	1.4992521E+000	8.882652266883850E+000
5.299999866110738E+001	1.4992902E+000	8.760542301368702E+000
5.399999863584526E+001	1.4993093E+000	8.638201453971845E+000
5.499999861058313E+001	1.4993474E+000	8.539659545516965E+000
5.599999858532101E+001	1.4993093E+000	8.441185976791381E+000
5.699999856005888E+001	1.4992712E+000	8.341492642784118E+000
5.799999853479676E+001	1.4990995E+000	8.247710971069338E+000
5.899999850953463E+001	1.4992902E+000	8.155945699501039E+000
5.999999848427251E+001	1.4993665E+000	8.057994865322112E+000
6.099999845901039E+001	1.4990995E+000	7.978019899654370E+000
6.199999843374826E+001	1.4991949E+000	7.905741094017003E+000
6.299999840848614E+001	1.4992330E+000	7.828384883403777E+000
6.399999838322401E+001	1.4991567E+000	7.754017960453041E+000
6.499999835796189E+001	1.4993856E+000	7.681984585380548E+000
6.599999833269976E+001	1.4992139E+000	7.604169214153274E+000
6.699999830743764E+001	1.4993093E+000	7.536347052764881E+000
6.799999828217551E+001	1.4992521E+000	7.482597087573993E+000
6.899999825691339E+001	1.4993856E+000	7.420346589946718E+000
6.999999823165126E+001	1.4995191E+000	7.357769151306144E+000
7.099999820638914E+001	1.4993665E+000	7.299698036479938E+000
7.199999818112701E+001	1.4994047E+000	7.237449812889082E+000
7.299999815586489E+001	1.4992521E+000	7.178684843540182E+000
7.399999813060276E+001	1.4991567E+000	7.133903669452650E+000
7.499999810534064E+001	1.4992139E+000	7.083188385105103E+000
7.599999808007851E+001	1.4993665E+000	7.029640797615059E+000
7.699999805481639E+001	1.4994237E+000	6.979824336624148E+000
7.799999802955426E+001	1.4992712E+000	6.929197346305845E+000
7.899999800429214E+001	1.4990995E+000	6.872918302822100E+000
